t	S
[/]	[MPa]
0	194
1	-10
2	34
3	30
4	1
5	222
6	30
7	-93
8	150
9	146
10	163
11	230
12	-44
13	-174
14	-83
15	12
16	204
17	62
18	117
19	99
20	-103
21	204
22	35
23	-210
24	-107
25	-115
26	90
27	59
28	15
29	31
30	-65
31	-92
32	-107
33	-140
34	27
35	71
36	104
37	156
38	-143
39	220
40	6
41	-81
42	97
43	-17
44	-207
45	-92
46	135
47	78
48	98
49	-127
50	-76
51	-193
52	-131
53	-3
54	5
55	105
56	200
57	-27
58	166
59	-44
60	91
61	150
62	-8
63	-230
64	-221
65	221
66	33
67	130
68	170
69	128
70	215
71	181
72	-182
73	-70
74	43
75	194
76	-124
77	121
78	-109
79	-35
80	176
81	185
82	-199
83	-13
84	-22
85	-58
86	157
87	50
88	40
89	132
90	49
91	72
92	8
93	-112
94	54
95	126
96	-194
97	37
98	110
99	196
100	142
101	186
102	112
103	57
104	-179
105	-206
106	-208
107	191
108	-70
109	87
110	-113
111	174
112	145
113	-227
114	205
115	114
116	-70
117	-125
118	-84
119	-117
120	-47
121	49
122	-20
123	50
124	118
125	213
126	79
127	190
128	179
129	-217
130	-24
131	198
132	117
133	13
134	154
135	-153
136	-16
137	-167
138	-90
139	-38
140	-12
141	205
142	127
143	-197
144	213
145	-8
146	140
147	33
148	-49
149	-99
150	-69
151	75
152	-26
153	6
154	208
155	90
156	-149
157	-205
158	-155
159	67
160	180
161	170
162	-221
163	132
164	-11
165	143
166	-174
167	181
168	36
169	222
170	25
171	64
172	45
173	-49
174	-226
175	230
176	-149
177	-195
178	104
179	165
180	-223
181	-2
182	-188
183	19
184	-12
185	-26
186	123
187	-222
188	80
189	-104
190	149
191	-84
192	221
193	-207
194	-142
195	222
196	144
197	-35
198	-37
199	-45
200	-43
201	-23
202	-6
203	93
204	194
205	138
206	-18
207	194
208	-42
209	-137
210	-17
211	-198
212	-52
213	-12
214	-224
215	-34
216	-127
217	-149
218	-190
219	-35
220	-108
221	46
222	36
223	-1
224	-175
225	-173
226	125
227	-31
228	124
229	26
230	-20
231	141
232	116
233	128
234	-192
235	-192
236	146
237	12
238	88
239	-193
240	180
241	38
242	-164
243	-199
244	-39
245	61
246	179
247	55
248	-6
249	-198
250	-220
251	-74
252	-77
253	217
254	109
255	-146
256	46
257	-180
258	-136
259	-23
260	-83
261	-229
262	-147
263	-147
264	-195
265	228
266	200
267	-69
268	-225
269	63
270	97
271	-186
272	-40
273	214
274	94
275	-74
276	47
277	109
278	72
279	-219
280	203
281	54
282	131
283	-118
284	23
285	-137
286	46
287	-179
288	93
289	147
290	204
291	-132
292	78
293	175
294	-207
295	-213
296	-134
297	-131
298	-61
299	-118
300	-157
301	105
302	-178
303	-227
304	124
305	-196
306	98
307	-112
308	-197
309	175
310	48
311	89
312	179
313	164
314	36
315	-187
316	155
317	-64
318	-105
319	-22
320	129
321	-53
322	53
323	2
324	-35
325	-216
326	22
327	-221
328	35
329	227
330	74
331	-227
332	59
333	50
334	188
335	-203
336	-229
337	-1
338	120
339	152
340	226
341	11
342	-208
343	-159
344	76
345	86
346	56
347	122
348	79
349	-46
350	-190
351	-4
352	-116
353	190
354	-52
355	202
356	120
357	63
358	-143
359	-6
360	-73
361	201
362	-197
363	-218
364	-113
365	91
366	174
367	-20
368	-117
369	-24
370	82
371	-58
372	-31
373	-120
374	-158
375	215
376	-135
377	188
378	44
379	3
380	151
381	72
382	96
383	-91
384	206
385	-167
386	80
387	-31
388	57
389	178
390	-123
391	-83
392	-151
393	-91
394	-140
395	-131
396	118
397	-230
398	-159
399	-105
400	-224
401	-11
402	102
403	-186
404	54
405	-226
406	-167
407	-163
408	-193
409	-65
410	3
411	65
412	-32
413	48
414	-49
415	-35
416	-210
417	180
418	192
419	10
420	65
421	73
422	62
423	-208
424	-155
425	49
426	-204
427	-128
428	-34
429	-50
430	212
431	-225
432	-195
433	47
434	154
435	136
436	-95
437	145
438	51
439	36
440	-87
441	205
442	14
443	-197
444	-60
445	98
446	4
447	132
448	197
449	197
450	112
451	-151
452	218
453	60
454	-84
455	123
456	-176
457	43
458	111
459	211
460	27
461	4
462	-2
463	88
464	61
465	79
466	-197
467	4
468	71
469	164
470	169
471	-213
472	226
473	-96
474	141
475	125
476	-87
477	-195
478	-171
479	-176
480	-154
481	39
482	179
483	75
484	-209
485	-104
486	-105
487	-221
488	106
489	-230
490	-209
491	144
492	10
493	117
494	206
495	-98
496	-93
497	221
498	63
499	9
500	-150
501	-209
502	-209
503	-123
504	-205
505	-124
506	157
507	154
508	151
509	-138
510	87
511	-152
512	-29
513	-18
514	-227
515	-149
516	-151
517	14
518	-3
519	145
520	-41
521	104
522	58
523	-40
524	-111
525	163
526	-142
527	-136
528	216
529	135
530	-223
531	41
532	77
533	-94
534	205
535	14
536	139
537	114
538	192
539	162
540	-8
541	-69
542	196
543	-53
544	221
545	34
546	-48
547	218
548	224
549	-102
550	-4
551	-130
552	213
553	-78
554	-88
555	-166
556	122
557	-88
558	-13
559	-200
560	-117
561	218
562	-125
563	25
564	-130
565	136
566	-202
567	78
568	-69
569	15
570	-62
571	-62
572	68
573	-145
574	-80
575	-144
576	129
577	142
578	41
579	-155
580	224
581	-179
582	7
583	-79
584	-42
585	217
586	-186
587	162
588	196
589	109
590	217
591	88
592	222
593	-213
594	208
595	7
596	-70
597	-85
598	98
599	171
600	-199
601	144
602	-182
603	28
604	76
605	166
606	131
607	0
608	0
609	-157
610	71
611	164
612	133
613	36
614	73
615	91
616	25
617	90
618	66
619	-131
620	224
621	177
622	115
623	-141
624	141
625	-95
626	-164
627	12
628	94
629	94
630	79
631	175
632	-67
633	198
634	129
635	-33
636	5
637	-208
638	46
639	-207
640	10
641	22
642	-18
643	176
644	-14
645	212
646	-40
647	-41
648	-192
649	4
650	-147
651	-2
652	-96
653	-4
654	187
655	152
656	98
657	23
658	155
659	-187
660	-28
661	215
662	74
663	-207
664	182
665	-228
666	97
667	-150
668	-15
669	-173
670	-205
671	-89
672	132
673	209
674	97
675	-173
676	80
677	-104
678	-111
679	-65
680	164
681	-171
682	-193
683	71
684	-158
685	118
686	-81
687	-37
688	134
689	-34
690	-68
691	99
692	-53
693	25
694	-86
695	-142
696	113
697	-133
698	198
699	-99
700	-222
701	8
702	129
703	18
704	159
705	150
706	-221
707	-3
708	-167
709	164
710	60
711	3
712	139
713	-129
714	-19
715	-61
716	-40
717	-166
718	104
719	-173
720	94
721	119
722	7
723	92
724	-52
725	85
726	81
727	147
728	-96
729	211
730	42
731	104
732	-139
733	-47
734	-149
735	45
736	-202
737	12
738	20
739	-73
740	21
741	223
742	-152
743	-169
744	-197
745	121
746	-222
747	-99
748	163
749	-224
750	-71
751	-24
752	-175
753	21
754	83
755	133
756	-68
757	-84
758	116
759	94
760	53
761	81
762	-95
763	48
764	17
765	-90
766	112
767	43
768	119
769	-160
770	-165
771	-90
772	-127
773	-40
774	51
775	-35
776	221
777	58
778	26
779	155
780	-76
781	-53
782	54
783	-76
784	-221
785	-188
786	65
787	191
788	-51
789	-8
790	160
791	230
792	-149
793	-188
794	-138
795	-204
796	-150
797	217
798	178
799	-151
800	-76
801	-109
802	-50
803	136
804	-177
805	-31
806	-187
807	-226
808	-42
809	-54
810	-148
811	95
812	-228
813	163
814	197
815	-13
816	210
817	85
818	-66
819	-83
820	-103
821	-97
822	-46
823	93
824	158
825	148
826	131
827	147
828	229
829	229
830	210
831	-123
832	-221
833	138
834	118
835	-36
836	55
837	171
838	-178
839	-96
840	-91
841	-4
842	-103
843	142
844	189
845	-187
846	205
847	4
848	191
849	66
850	-197
851	113
852	181
853	197
854	145
855	-44
856	67
857	-9
858	-131
859	221
860	-171
861	-113
862	193
863	-217
864	121
865	-182
866	-26
867	81
868	62
869	-57
870	-68
871	-5
872	-151
873	-10
874	-164
875	2
876	24
877	-53
878	223
879	-25
880	-64
881	9
882	193
883	-87
884	5
885	-223
886	-11
887	40
888	-163
889	-167
890	46
891	-205
892	-91
893	162
894	-131
895	-167
896	59
897	98
898	67
899	71
900	88
901	175
902	151
903	-136
904	-228
905	106
906	-1
907	-143
908	-104
909	229
910	46
911	201
912	196
913	185
914	-135
915	-154
916	-5
917	-45
918	-5
919	158
920	227
921	-112
922	-78
923	57
924	109
925	33
926	1
927	15
928	-176
929	-56
930	67
931	179
932	-106
933	77
934	-111
935	195
936	-65
937	-93
938	-163
939	19
940	221
941	-181
942	14
943	-165
944	-142
945	136
946	114
947	230
948	-121
949	68
950	-16
951	-119
952	-143
953	112
954	37
955	-34
956	10
957	-79
958	-204
959	109
960	125
961	-145
962	26
963	-57
964	201
965	-7
966	-36
967	112
968	-104
969	139
970	-207
971	230
972	-103
973	-65
974	-40
975	-195
976	148
977	-76
978	134
979	-213
980	-49
981	-154
982	119
983	-178
984	-7
985	-217
986	137
987	84
988	-100
989	-178
990	194
991	103
992	119
993	-178
994	218
995	56
996	105
997	120
998	119
999	-110
1000	-30
1001	-4
1002	-78
1003	-122
1004	-64
1005	69
1006	188
1007	-154
1008	-51
1009	73
1010	12
1011	38
1012	-23
1013	-64
1014	120
1015	217
1016	-4
1017	-161
1018	-73
1019	-9
1020	67
1021	107
1022	-100
1023	138
1024	-53
1025	-5
1026	-220
1027	153
1028	-65
1029	-95
1030	98
1031	-225
1032	149
1033	-36
1034	199
1035	143
1036	-115
1037	-29
1038	-54
1039	-161
1040	-115
1041	120
1042	-38
1043	175
1044	36
1045	-88
1046	-134
1047	24
1048	3
1049	-117
1050	-200
1051	108
1052	132
1053	-72
1054	165
1055	152
1056	-191
1057	93
1058	-158
1059	-121
1060	-72
1061	-64
1062	147
1063	218
1064	-19
1065	-209
1066	30
1067	-156
1068	33
1069	-47
1070	154
1071	-104
1072	190
1073	21
1074	-220
1075	-87
1076	171
1077	-161
1078	21
1079	-61
1080	27
1081	-63
1082	197
1083	-36
1084	-225
1085	-78
1086	-183
1087	202
1088	-81
1089	102
1090	-15
1091	57
1092	175
1093	-109
1094	135
1095	-90
1096	-153
1097	-87
1098	-164
1099	143
1100	172
1101	-136
1102	-216
1103	85
1104	179
1105	-126
1106	168
1107	-110
1108	-160
1109	185
1110	133
1111	11
1112	-5
1113	153
1114	26
1115	-209
1116	-86
1117	-62
1118	132
1119	-152
1120	-187
1121	-6
1122	-184
1123	154
1124	-189
1125	-114
1126	67
1127	-152
1128	99
1129	-209
1130	72
1131	176
1132	29
1133	-156
1134	39
1135	-42
1136	-223
1137	-229
1138	192
1139	48
1140	188
1141	-75
1142	-113
1143	176
1144	43
1145	46
1146	-91
1147	-144
1148	27
1149	25
1150	120
1151	28
1152	41
1153	-119
1154	-17
1155	-118
1156	-135
1157	31
1158	-96
1159	6
1160	-34
1161	192
1162	-168
1163	122
1164	-212
1165	-183
1166	-74
1167	107
1168	3
1169	-170
1170	16
1171	-27
1172	53
1173	192
1174	147
1175	112
1176	-101
1177	-70
1178	-206
1179	-124
1180	22
1181	169
1182	155
1183	53
1184	-119
1185	-186
1186	-74
1187	180
1188	99
1189	194
1190	75
1191	26
1192	63
1193	-97
1194	126
1195	-218
1196	134
1197	-165
1198	-136
1199	-21
1200	216
1201	-65
1202	138
1203	-75
1204	99
1205	-144
1206	31
1207	-121
1208	-109
1209	138
1210	144
1211	89
1212	-174
1213	-176
1214	-94
1215	90
1216	165
1217	-34
1218	-230
1219	-33
1220	129
1221	123
1222	-81
1223	55
1224	162
1225	79
1226	-123
1227	55
1228	-174
1229	181
1230	160
1231	-226
1232	98
1233	-188
1234	167
1235	-189
1236	-23
1237	-93
1238	117
1239	98
1240	-170
1241	32
1242	161
1243	164
1244	-31
1245	100
1246	117
1247	25
1248	91
1249	176
1250	18
1251	23
1252	72
1253	79
1254	29
1255	214
1256	227
1257	-25
1258	-141
1259	39
1260	-185
1261	182
1262	-194
1263	29
1264	17
1265	150
1266	-45
1267	228
1268	-57
1269	-196
1270	-144
1271	199
1272	91
1273	-82
1274	-105
1275	-63
1276	83
1277	147
1278	-50
1279	-168
1280	-152
1281	145
1282	-143
1283	216
1284	-136
1285	48
1286	-152
1287	55
1288	-38
1289	223
1290	72
1291	147
1292	22
1293	145
1294	114
1295	-169
1296	-188
1297	171
1298	1
1299	89
1300	159
1301	-92
1302	-69
