t	S
[/]	[MPa]
0	-38
1	2
2	-197
3	179
4	97
5	80
6	213
7	-109
8	177
9	127
10	202
11	225
12	-126
13	-109
14	12
15	-154
16	-27
17	109
18	148
19	-162
20	-131
21	132
22	220
23	-207
24	38
25	110
26	212
27	-31
28	159
29	118
30	90
31	125
32	13
33	15
34	-3
35	60
36	-97
37	-220
38	-47
39	-120
40	203
41	135
42	-59
43	-73
44	76
45	22
46	-31
47	194
48	171
49	133
50	-114
51	16
52	11
53	-101
54	-13
55	-81
56	-47
57	-16
58	-202
59	-68
60	209
61	10
62	-224
63	-196
64	-50
65	-126
66	-196
67	-110
68	45
69	182
70	-163
71	-63
72	-20
73	-204
74	210
75	57
76	39
77	-146
78	-143
79	-69
80	222
81	167
82	181
83	-217
84	-122
85	126
86	-129
87	23
88	-116
89	-148
90	161
91	3
92	112
93	-219
94	81
95	137
96	-152
97	86
98	-92
99	132
100	-12
101	157
102	113
103	-196
104	14
105	202
106	-147
107	-148
108	-227
109	10
110	-207
111	-105
112	-208
113	-77
114	41
115	-103
116	123
117	-100
118	62
119	6
120	85
121	105
122	-127
123	170
124	-146
125	-80
126	-171
127	189
128	-214
129	-125
130	9
131	149
132	-169
133	164
134	-92
135	-8
136	224
137	206
138	168
139	201
140	-195
141	52
142	118
143	-66
144	-71
145	-38
146	114
147	16
148	15
149	82
150	158
151	125
152	-56
153	79
154	-185
155	111
156	127
157	-10
158	-213
159	163
160	205
161	-177
162	190
163	-174
164	-84
165	-219
166	-189
167	-86
168	200
169	173
170	150
171	-175
172	-61
173	-176
174	-115
175	-107
176	-2
177	148
178	139
179	84
180	-115
181	-77
182	-19
183	124
184	-43
185	-21
186	-156
187	187
188	113
189	-59
190	168
191	-194
192	-166
193	-223
194	223
195	45
196	-166
197	-194
198	-138
199	-220
200	203
201	-25
202	153
203	146
204	141
205	-150
206	-148
207	-109
208	124
209	-133
210	-135
211	107
212	-182
213	213
214	168
215	-174
216	-54
217	-35
218	12
219	-76
220	-82
221	-57
222	132
223	-152
224	-144
225	-32
226	-221
