t	S
[/]	[MPa]
0	-77
1	-177
2	0
3	-61
4	-132
5	-51
6	48
7	19
8	104
9	-13
10	94
11	55
12	212
13	-84
14	171
15	-61
16	-88
17	-142
18	206
19	70
20	-178
21	229
22	95
23	-10
24	162
25	191
26	102
27	-187
28	-148
29	202
30	-91
31	162
32	49
33	110
34	-110
35	-129
36	-230
37	-92
38	-100
39	-21
40	25
41	188
42	-81
43	230
44	-10
45	-48
46	172
47	-42
48	76
49	-10
50	153
51	-89
52	-228
53	-143
54	95
55	177
56	-159
57	82
58	-26
59	-118
60	149
61	2
62	178
63	-195
64	14
65	-3
66	-169
67	-225
68	-126
69	-96
70	-182
71	10
72	-157
73	-21
74	147
75	-155
76	201
77	-216
78	81
79	46
80	198
81	52
82	-14
83	160
84	-49
85	229
86	-37
87	-209
88	114
89	229
90	-160
91	197
92	50
93	-77
94	122
95	-145
96	-29
97	21
98	129
99	8
100	-146
101	71
102	130
103	-114
104	-50
105	99
106	-150
107	-149
108	-187
109	-44
110	-179
111	-199
112	-58
113	193
114	189
115	36
116	11
117	204
118	-92
119	-144
120	193
121	216
122	83
123	230
124	204
125	186
126	201
127	-133
128	-114
129	-164
130	143
131	-29
132	-110
133	81
134	-150
135	147
136	24
137	-99
138	-160
139	-129
140	205
141	-222
142	58
143	75
144	39
145	-149
146	67
147	134
148	-11
149	-60
150	129
151	0
152	-192
153	200
154	-40
155	124
156	-18
157	-131
158	134
159	-194
160	-60
161	-70
162	147
163	-74
164	77
165	96
166	-186
167	147
168	196
169	169
170	159
171	91
172	37
173	-188
174	-226
175	-63
176	89
177	-175
178	-129
179	134
180	99
181	209
182	-12
183	-195
184	-182
185	-225
186	-164
187	158
188	-199
189	34
190	15
191	38
192	-159
193	-223
194	-52
195	1
196	174
197	-188
198	133
199	-187
200	-3
201	226
202	177
203	74
204	103
205	48
206	189
207	197
208	-33
209	-189
210	75
211	5
212	101
213	-84
214	-131
215	-143
216	-189
217	48
218	195
219	-181
220	-199
221	-194
222	-138
223	-182
224	-159
225	138
226	-52
227	19
228	32
229	220
230	-58
231	158
232	159
233	177
234	-54
235	35
236	-82
237	105
238	28
239	204
240	197
241	-33
242	-122
243	-207
244	-124
245	-177
246	-191
247	-172
248	101
249	-34
250	118
251	188
252	193
253	-11
254	-222
255	42
256	113
257	-57
258	64
259	75
260	-59
261	-182
262	-17
263	72
264	-168
265	-206
266	-202
267	-83
268	-229
269	5
270	-17
271	99
272	109
273	118
274	-104
275	-44
276	-63
277	-82
278	-21
279	116
280	-82
281	-203
282	-11
283	193
284	82
285	52
286	91
287	-224
288	222
289	-207
290	-73
291	139
292	-8
293	205
294	-215
295	204
296	-194
297	58
298	201
299	-129
300	-113
301	-178
302	80
303	-30
304	110
305	-194
306	218
307	168
308	92
309	132
310	-70
311	113
312	45
313	156
314	175
315	191
316	147
317	-9
318	123
319	15
320	-139
321	25
322	195
323	224
324	-211
325	-7
326	206
327	197
328	-226
329	8
330	-127
331	-93
332	22
333	217
334	86
335	-214
336	171
337	-189
338	103
339	-101
340	187
341	-135
342	198
343	-111
344	-28
345	-75
346	-180
347	90
348	189
349	-186
350	179
351	121
352	-161
353	-112
354	56
355	116
356	2
357	-49
358	125
359	165
360	34
361	-26
362	-219
363	5
364	211
365	-199
366	22
367	-216
368	-17
369	228
370	2
371	-210
372	-149
373	-32
374	-90
375	-215
376	150
377	121
378	225
379	127
380	-134
381	78
382	13
383	-158
384	192
385	-30
386	109
387	-177
388	129
389	-119
390	-200
391	-82
392	-127
393	-156
394	77
395	1
396	187
397	149
398	184
399	-227
400	184
401	-46
402	175
403	-171
404	-137
405	-58
406	-137
407	-97
408	-202
409	-140
410	-145
411	37
412	-55
413	229
414	58
415	24
416	170
417	-74
418	158
419	133
420	-9
421	-20
422	-155
423	-95
424	114
425	153
426	149
427	155
428	-151
429	163
430	-218
431	201
432	17
433	-131
434	22
435	-184
436	181
437	-111
438	-140
439	-219
440	81
441	-164
442	20
443	26
444	-12
445	-158
446	212
447	-228
448	35
449	-169
450	195
451	35
452	-148
453	-107
454	166
455	53
456	-69
457	73
458	-198
459	105
460	-222
461	-222
462	121
463	-100
464	-117
465	-224
466	-59
467	-8
468	127
469	-150
470	-170
471	0
472	-45
473	194
474	-97
475	-5
476	-51
477	217
478	-201
479	-228
480	-58
481	-76
482	76
483	-142
484	-91
485	160
486	-29
487	204
488	175
489	-13
490	-73
491	-140
492	-147
493	-13
494	74
495	-108
496	120
497	121
498	101
499	-143
500	127
501	-147
502	-79
503	-169
504	-78
505	-133
506	85
507	143
508	15
509	-67
510	90
511	-152
512	136
513	118
514	-60
515	-125
516	-149
517	227
518	-186
519	-35
520	203
521	-128
522	11
523	-35
524	-54
525	-82
526	88
527	-173
528	214
529	-210
530	28
531	-154
532	122
533	-220
534	140
535	148
536	112
537	181
538	151
539	-14
540	221
541	217
542	185
543	-155
544	-96
545	113
546	198
547	51
548	136
549	8
550	-183
551	-121
552	-184
553	11
554	221
555	-186
556	-78
557	-216
558	-144
559	98
560	158
561	-97
562	44
563	-79
564	68
565	150
566	164
567	-73
568	-96
569	191
570	212
571	17
572	-95
573	-19
574	-127
575	102
576	196
577	-55
578	-163
579	174
580	226
581	-126
582	-112
583	7
584	42
585	168
586	181
587	-222
588	-120
589	32
590	-197
591	91
592	169
593	-125
594	-140
595	63
596	-97
597	-27
598	-103
599	-192
600	103
601	-19
602	221
603	69
604	223
605	167
606	-30
607	118
608	49
609	24
610	-182
611	197
612	77
613	76
614	227
615	-208
616	-53
617	-29
618	17
619	64
620	-109
621	-214
622	214
623	165
624	-228
625	-226
626	29
627	219
628	-50
629	21
630	78
631	-42
632	126
633	171
634	158
635	-164
636	84
637	67
638	-204
639	-111
640	192
641	-204
642	169
643	168
644	16
645	49
646	218
647	206
648	-197
649	-41
650	-214
651	21
652	-210
653	195
654	-113
655	-172
656	-4
657	-3
658	-6
659	-3
660	-14
661	69
662	-169
663	148
664	56
665	-98
666	116
667	70
668	-226
669	-177
670	-205
671	-131
672	-27
673	96
674	64
675	175
676	196
677	-15
678	-100
679	112
680	-18
681	225
682	187
683	-102
684	-52
685	173
686	-227
687	87
688	-195
689	-43
690	-80
691	-159
692	46
693	-45
694	-168
695	158
696	-47
697	-120
698	36
699	60
700	-60
701	-24
702	-194
703	130
704	160
705	-54
706	102
707	-3
708	93
709	120
710	-12
711	-207
712	65
713	-8
714	-28
715	-174
716	-195
717	-208
718	-205
719	35
720	172
721	-179
722	220
723	145
724	-55
725	228
726	126
727	46
728	113
729	-219
730	-209
731	-143
732	-136
733	-179
734	-102
735	37
736	187
737	111
738	-66
739	-115
740	-208
741	-189
742	-145
743	-197
744	-95
745	4
746	112
747	-134
748	-142
749	-39
750	133
751	80
752	16
753	79
754	154
755	-44
756	150
757	-139
758	119
759	-190
760	-112
761	29
762	11
763	188
764	102
765	221
766	162
767	-169
768	-64
769	-39
770	53
771	6
772	-177
773	55
774	-217
775	-105
776	15
777	118
778	-71
779	-92
780	-61
781	-21
782	-229
783	-212
784	-12
785	-135
786	-148
787	50
788	158
789	-65
790	111
791	70
792	-209
793	-29
794	-64
795	-36
796	-198
797	205
798	218
799	142
800	192
801	215
802	-103
803	-91
804	133
805	47
806	-135
807	9
808	-189
809	-43
810	-140
811	136
812	-97
813	-58
814	-134
815	-204
816	64
817	-117
818	-62
819	-129
820	59
821	-55
822	-228
823	-99
824	-104
825	-21
826	-34
827	-45
828	-170
829	156
830	8
831	-95
832	-115
833	-32
834	46
835	52
836	-61
837	-106
838	-191
839	180
840	-145
841	197
842	34
843	146
844	186
845	104
846	-79
847	-11
848	-74
849	-67
850	181
851	-209
852	3
853	-196
854	-199
855	-40
856	-5
857	193
858	-190
859	-75
860	-77
861	105
862	24
863	106
864	191
865	-121
866	30
867	-68
868	-217
869	195
870	13
871	138
872	208
873	110
874	-145
875	171
876	-158
877	-31
878	-186
879	43
880	-109
881	-154
882	120
883	-157
884	93
885	-227
886	31
887	127
888	-14
889	-10
890	-20
891	73
892	-215
893	-86
894	-181
895	-85
896	-97
897	-144
898	158
899	-169
900	7
901	59
902	-140
903	-18
904	-115
905	31
906	-81
907	-168
908	63
909	-21
910	151
911	25
912	-174
913	-225
914	-49
915	-188
916	-128
917	79
918	-1
919	183
920	-91
921	-55
922	-89
923	-131
924	176
925	-222
926	63
927	-207
928	-172
929	98
930	16
931	-4
932	-91
933	136
934	-80
935	-30
936	-201
937	-18
938	-25
939	157
940	179
941	-89
942	-143
943	128
944	-99
945	-101
946	168
947	185
948	-107
949	-94
950	143
951	-7
952	178
953	-66
954	167
955	135
956	183
957	-223
958	17
959	-146
960	-145
961	-18
962	-69
963	131
964	8
965	-110
966	144
967	-86
968	-219
969	-132
970	-50
971	168
972	-106
973	-121
974	-79
975	64
976	-86
977	-69
978	-192
979	-178
980	134
981	-143
982	-183
983	156
984	-4
985	-195
986	-203
987	225
988	-118
989	129
990	118
991	164
992	-127
993	-29
994	72
995	182
996	-3
997	159
998	3
999	207
1000	-58
1001	-65
1002	92
1003	-157
1004	-51
1005	-123
1006	-208
1007	192
1008	210
1009	-10
1010	-212
1011	-181
1012	-12
1013	103
1014	-166
1015	90
1016	35
1017	64
1018	-163
1019	-67
1020	-160
1021	-208
1022	93
1023	226
1024	55
1025	-130
1026	-65
1027	-37
1028	97
1029	86
1030	183
1031	-180
1032	-22
1033	-78
1034	115
1035	-158
1036	145
1037	-34
1038	59
1039	143
1040	-154
1041	85
1042	-129
1043	158
1044	108
1045	121
1046	-134
1047	109
1048	144
1049	126
1050	-143
1051	12
1052	-124
1053	82
1054	108
1055	-169
1056	110
1057	-173
1058	48
1059	-141
1060	-57
1061	-146
1062	-228
1063	191
1064	180
1065	60
1066	175
1067	-126
1068	72
1069	-211
1070	156
1071	209
1072	-199
1073	28
1074	-123
1075	119
1076	19
1077	-115
1078	-4
1079	-37
1080	3
1081	-94
1082	-139
1083	-101
1084	-100
1085	-92
1086	119
1087	-65
1088	126
1089	198
1090	11
1091	-148
1092	151
1093	-133
1094	168
1095	-101
1096	114
1097	111
1098	-172
1099	-4
1100	-73
1101	-183
1102	-198
1103	-223
1104	121
1105	-64
1106	-105
1107	-79
1108	116
1109	156
1110	184
1111	-194
1112	-40
1113	222
1114	-120
1115	42
1116	19
1117	7
1118	-206
1119	65
1120	86
1121	-69
1122	-115
1123	-10
1124	200
1125	103
1126	154
1127	121
1128	-99
1129	148
1130	-113
1131	37
1132	-169
1133	97
1134	73
1135	-134
1136	-114
1137	37
1138	-37
1139	47
1140	-9
1141	195
1142	-223
1143	-45
1144	-80
1145	69
1146	50
1147	53
1148	116
1149	83
1150	1
1151	-83
1152	116
1153	19
1154	-137
1155	-158
1156	101
1157	-159
1158	111
1159	-18
1160	111
1161	-77
1162	-25
1163	192
1164	-109
1165	-109
1166	89
1167	-7
1168	-216
1169	-193
1170	-43
1171	177
1172	142
1173	210
1174	-215
1175	-182
1176	-163
1177	-86
1178	152
1179	19
1180	-169
1181	91
1182	90
1183	192
