t	S
[/]	[MPa]
0	-1
1	66
2	204
3	125
4	-36
5	150
6	-86
7	120
8	-48
9	-82
10	-202
11	182
12	-138
13	180
14	-6
15	161
16	-146
17	-186
18	83
19	166
20	117
21	21
22	-78
23	-89
24	-81
25	9
26	75
27	-161
28	-191
29	-55
30	-208
31	89
32	106
33	148
34	-68
35	160
36	226
37	194
38	-192
39	-36
40	-140
41	-168
42	-173
43	-209
44	0
45	140
46	-76
47	-51
48	-109
49	157
50	66
51	82
52	-140
53	-5
54	-117
55	7
56	96
57	17
58	27
59	135
60	77
61	163
62	-155
63	76
64	-126
65	-212
66	57
67	-73
68	-7
69	-200
70	-167
71	-19
72	-27
73	-127
74	216
75	-191
76	-132
77	3
78	2
79	34
80	-167
81	190
82	2
83	-197
84	-215
85	81
86	204
87	21
88	37
89	103
90	-91
91	-80
92	-215
93	58
94	62
95	-12
96	49
97	150
98	193
99	-119
100	-81
101	188
102	26
103	28
104	230
105	-87
106	-167
107	-215
108	-145
109	104
110	-83
111	-51
112	-197
113	-187
114	217
115	83
116	-56
117	177
118	173
119	-131
120	-219
121	8
122	-76
123	-186
124	146
125	-16
126	-160
127	122
128	9
129	33
130	180
131	-110
132	82
133	8
134	-69
135	15
136	86
137	-86
138	-121
139	0
140	37
141	51
142	13
143	93
144	-214
145	-75
146	124
147	-65
148	-31
149	160
150	-161
151	-152
152	80
153	-95
154	-1
155	-128
156	-41
157	8
158	-161
159	152
160	18
161	74
162	-29
163	-224
164	151
165	-39
166	101
167	-118
168	148
169	21
170	-41
171	89
172	-86
173	212
174	138
175	112
176	2
177	-212
178	116
179	75
180	-148
181	58
182	-226
183	175
184	68
185	-22
186	-124
187	-172
188	84
189	-229
190	160
191	156
192	-43
193	122
194	-36
195	-42
196	-211
197	211
198	-201
199	-42
200	13
201	-119
202	141
203	161
204	-140
205	16
206	53
207	128
208	158
209	129
210	-136
211	2
212	-56
213	-56
214	-149
215	-72
216	96
217	-208
218	-26
219	-82
220	-67
221	-186
222	92
223	176
224	-144
225	-158
226	227
227	41
228	97
229	-19
230	-172
231	-144
232	-162
233	-199
234	-65
235	-51
236	61
237	-120
238	103
239	29
240	-142
241	-195
242	77
243	152
244	-230
245	-165
246	-78
247	-141
248	190
249	-39
250	34
251	115
252	92
253	64
254	-105
255	-108
256	102
257	-66
258	63
259	-22
260	79
261	-28
262	-70
263	-176
264	13
265	-183
266	118
267	-202
