t	S
[/]	[MPa]
0	7
1	-164
2	-162
3	133
4	-149
5	184
6	-147
7	-75
8	142
9	-77
10	-190
11	-135
12	178
13	-144
14	-131
15	156
16	-79
17	-186
18	-12
19	-196
20	178
21	-8
22	26
23	58
24	23
25	153
26	17
27	60
28	-164
29	-209
30	-110
31	29
32	-101
33	159
34	97
35	175
36	-167
37	219
38	-153
39	15
40	-48
41	-16
42	131
43	-186
44	-210
45	222
46	166
47	200
48	-4
49	-135
50	47
51	63
52	83
53	8
54	-224
55	-107
56	167
57	204
58	229
59	-85
60	-167
61	-175
62	-169
63	194
64	119
65	44
66	95
67	78
68	-52
69	85
70	46
71	178
72	197
73	-155
74	101
75	11
76	145
77	223
78	-24
79	-44
80	59
81	83
82	-203
83	122
84	133
85	22
86	-201
87	-78
88	27
89	170
90	223
91	-9
92	46
93	-34
94	-95
95	-27
96	-222
97	114
98	143
99	-214
100	-160
101	-147
102	208
103	-84
104	-25
105	123
106	-216
107	-88
108	-87
109	193
110	71
111	-189
112	157
113	134
114	138
115	-133
116	141
117	-121
118	-6
119	-169
120	-90
121	122
122	-163
123	19
124	-184
125	147
126	-198
127	97
128	-55
129	-206
130	14
131	30
132	-160
133	210
134	-226
135	-117
136	218
137	-209
138	181
139	-215
140	154
141	103
142	21
143	208
144	139
145	156
146	200
147	-16
148	-224
149	-22
150	-16
151	-11
152	-49
153	48
154	-207
155	-158
156	-204
157	147
158	-215
159	6
160	203
161	89
162	-12
163	-185
164	83
165	-171
166	-177
167	169
168	68
169	-175
170	-115
171	12
172	-96
173	217
174	44
175	-12
176	-14
177	160
178	-213
179	-213
180	178
181	138
182	-53
183	177
184	-153
185	14
186	-166
187	52
188	-166
189	101
190	-13
191	-104
192	35
193	-11
194	56
195	179
196	157
197	-130
198	-62
199	198
200	24
201	-195
202	-41
203	-133
204	127
205	-221
206	85
207	-3
208	221
209	-81
210	20
211	43
212	-97
213	-142
214	146
215	-61
216	-147
217	-208
218	-141
219	-70
220	-115
221	-143
222	144
223	34
224	-202
225	-94
226	-94
227	-44
228	50
229	-210
230	122
231	123
232	198
233	44
234	-58
235	-92
236	-124
237	47
238	-104
239	171
240	-194
241	130
242	-57
243	-182
244	-134
245	167
246	174
247	-89
248	157
249	73
250	-202
251	-124
252	-55
253	-125
254	-140
255	46
256	83
257	-144
258	-102
259	197
260	-217
261	-49
262	25
263	-217
264	203
265	-44
266	54
267	-89
268	12
269	34
270	81
271	11
272	-79
273	106
274	152
275	34
276	-1
277	51
278	-94
279	72
280	57
281	117
282	-4
283	-184
284	175
285	-72
286	142
287	-64
288	58
289	-95
290	206
291	-66
292	66
293	-177
294	223
295	106
296	7
297	109
298	-69
299	185
300	104
301	-28
302	-199
303	4
304	-204
305	-45
306	-201
307	-156
308	102
309	-196
310	3
311	84
312	142
313	177
314	-167
