t	S
[/]	[MPa]
0	-48
1	-92
2	211
3	104
4	41
5	49
6	-116
7	122
8	39
9	-116
10	25
11	225
12	87
13	23
14	106
15	-113
16	64
17	-130
18	133
19	144
20	228
21	218
22	21
23	124
24	-57
25	-197
26	-201
27	-144
28	121
29	-228
30	116
31	-163
32	164
33	2
34	-41
35	133
36	-18
37	-59
38	-209
39	-120
40	99
41	60
42	-50
43	198
44	3
45	133
46	203
47	104
48	-148
49	227
50	-37
51	-19
52	25
53	125
54	-182
55	-75
56	-226
57	140
58	17
59	191
60	-8
61	-6
62	-50
63	105
64	-74
65	144
66	151
67	-222
68	-19
69	106
70	157
71	-35
72	5
73	185
74	11
75	-59
76	88
77	-108
78	-191
79	-74
80	-117
81	-121
82	-108
83	165
84	-181
85	15
86	-173
87	160
88	190
89	-116
90	-230
91	-81
92	207
93	-2
94	36
95	-198
96	-74
97	180
98	67
99	32
100	211
101	-59
102	170
103	-21
104	33
105	-140
106	121
107	-107
108	176
109	228
110	-28
111	29
112	49
113	-12
114	-88
115	-125
116	-157
117	218
118	-48
119	57
120	-156
121	225
122	-28
123	-33
124	110
125	-22
126	-97
127	214
128	39
129	-128
130	-114
131	171
132	-73
133	-178
134	-50
135	-144
136	95
137	213
138	109
139	-197
140	-82
141	213
142	-195
143	-156
144	-20
145	-199
146	-147
147	161
148	78
149	-177
150	41
151	104
152	119
153	67
154	50
155	190
156	207
157	106
158	69
159	-113
160	-44
161	99
162	-109
163	-114
164	24
165	230
166	202
167	-200
168	178
169	-56
170	-19
171	6
172	-44
173	-154
174	32
175	-70
176	-121
177	-68
178	-198
179	-105
180	177
181	-158
182	27
183	76
184	-19
185	-207
186	-139
187	164
188	-97
189	-175
190	218
191	-28
192	-71
193	-104
194	189
195	-78
196	46
197	122
198	-226
199	46
200	-41
201	-52
202	158
203	188
204	17
205	-102
206	-159
207	-121
208	80
209	-122
210	-107
211	53
212	-9
213	-41
214	-225
215	-103
216	-190
217	141
218	175
219	170
220	-118
221	213
222	-140
223	3
224	140
225	71
226	-176
227	-85
228	-7
229	-60
230	-155
231	191
232	-82
233	4
234	104
235	30
236	-73
237	62
238	147
239	-165
240	-200
241	55
242	156
243	117
244	77
245	-79
246	37
247	-104
248	192
249	-28
250	93
251	-129
252	-21
253	21
254	-171
255	-39
256	-140
257	45
258	-120
259	136
260	-178
261	104
262	-109
263	211
264	-196
265	-62
266	-219
267	-118
268	-40
269	39
270	34
271	167
272	123
273	-3
274	204
275	60
276	13
277	-197
278	-151
279	42
280	-18
281	116
282	165
283	111
284	-108
285	172
286	80
287	156
288	-45
289	89
290	216
291	-18
292	223
293	-28
294	-107
295	1
296	-154
297	2
298	-132
299	-17
300	179
301	-207
302	-104
303	-38
304	-150
305	-54
306	-72
307	103
308	4
309	45
310	-145
311	94
312	218
313	-207
314	226
315	-129
316	-10
317	125
318	-68
319	-192
320	143
321	203
322	-84
323	-78
324	-20
325	-188
326	94
327	-147
328	-225
329	79
330	69
331	188
332	-208
333	162
334	-94
335	-54
336	161
337	-102
338	0
339	138
340	-181
341	-106
342	-215
343	99
344	-34
345	82
346	148
347	151
348	-70
349	-104
350	12
351	-163
352	183
353	166
354	-53
355	116
356	-17
357	-173
358	121
359	31
360	-222
361	93
362	63
363	2
364	101
365	-165
366	39
367	-90
368	-61
369	-23
370	66
371	-39
372	-94
373	212
374	89
375	-157
376	-218
377	-117
378	-102
379	17
380	104
381	-60
382	113
383	160
384	-27
385	-28
386	-218
387	103
388	123
389	76
390	20
391	135
392	217
393	-77
394	15
395	221
396	-191
397	150
398	-10
399	-60
400	92
401	-110
402	-26
403	106
404	190
405	95
406	33
407	-220
408	4
409	-165
410	21
411	-184
412	-186
413	-93
414	-188
415	-195
416	214
417	-23
418	37
419	-202
420	83
421	2
422	86
423	118
424	11
425	115
426	-108
427	-169
428	-222
429	-186
430	110
431	-38
432	-19
433	107
434	-193
435	-77
436	-18
437	-170
438	-162
439	-63
440	-228
441	180
442	226
443	3
444	181
445	24
446	-218
447	94
448	138
449	-18
450	-66
451	112
452	78
453	-203
454	197
455	224
456	-102
457	-65
458	-26
459	-138
460	230
461	-208
462	-34
463	-86
464	12
465	178
466	-48
467	205
468	-157
469	-193
470	147
471	-225
472	-169
473	27
474	65
475	-99
476	99
477	-174
478	-50
479	162
480	85
481	-161
482	-42
483	-212
484	-168
485	-116
486	-72
487	228
488	-181
489	4
490	-124
491	-51
492	-71
493	214
494	-39
495	-193
496	-85
497	92
498	100
499	89
500	-197
501	107
502	-65
503	194
504	190
505	128
506	-169
507	-99
508	-195
509	-176
510	-5
511	51
512	-147
513	-44
514	190
515	-39
516	57
517	60
518	123
519	-189
520	-89
521	187
522	-36
523	60
524	-42
525	126
526	96
527	51
528	88
529	104
530	192
531	223
532	-2
533	122
534	6
535	84
536	121
537	125
538	-152
539	-56
540	215
541	76
542	173
543	138
544	-49
545	-166
546	-111
547	-149
548	-51
549	-159
550	92
551	-178
552	-209
553	169
554	-130
555	186
556	65
557	60
558	-181
559	-198
560	-61
561	39
562	-173
563	52
564	-82
565	-195
566	-72
567	-57
568	70
569	202
570	-157
571	107
572	-63
573	172
574	-159
575	-24
576	-98
577	179
578	-4
579	-167
580	222
581	208
582	12
583	21
584	-205
585	188
586	-198
587	21
588	-66
589	-48
590	-2
591	100
592	152
593	-6
594	-94
595	51
596	-36
597	-104
598	111
599	-59
600	86
601	111
602	-82
603	-210
604	5
605	1
606	69
607	22
608	-51
609	44
610	151
611	-139
612	-123
613	224
614	140
615	-183
616	-60
617	-32
618	-102
619	-37
620	178
621	-63
622	-184
623	-25
624	5
625	142
626	168
627	45
628	71
629	18
630	101
631	136
632	170
633	109
634	-211
635	198
636	107
637	-108
638	164
639	-59
640	94
641	14
642	39
643	93
644	113
645	61
646	172
647	-7
648	-126
649	-161
650	-225
651	-86
652	202
653	75
654	153
655	161
656	-33
657	76
658	-63
659	180
660	-26
661	49
662	27
663	194
664	-133
665	193
666	44
667	197
668	-52
669	-144
670	-69
671	49
672	76
673	166
674	-156
675	212
676	-194
677	156
678	-166
679	75
680	142
681	-126
682	-190
683	-209
684	-97
685	207
686	79
687	104
688	-226
689	85
690	-87
691	136
692	56
693	-26
694	172
695	-89
696	-207
697	-230
698	15
699	-222
700	-74
701	222
702	126
703	18
704	-61
705	-75
706	-19
707	2
708	167
709	-174
710	-2
711	-171
712	-167
713	-40
714	85
715	118
716	-30
717	96
718	143
719	87
720	-163
721	-5
722	-7
723	-159
724	-168
725	-81
726	74
727	-20
728	-187
729	162
730	85
731	-197
732	174
733	-101
734	-66
735	-23
736	222
737	109
738	-31
739	-15
740	204
741	-31
742	134
743	-203
744	91
745	217
746	151
747	-230
748	-170
749	164
750	67
751	5
752	226
753	13
754	-184
755	-31
756	185
757	158
758	-33
759	134
760	-79
761	20
762	-115
763	-169
764	-55
765	189
766	89
767	-229
768	17
769	-152
770	54
771	-101
772	128
773	98
774	-228
775	-211
776	65
777	148
778	114
779	-127
780	212
781	-197
782	-165
783	130
784	-145
785	-68
786	-166
787	-33
788	-208
789	-81
790	-213
791	116
792	-96
793	-92
794	64
795	139
796	46
797	-130
798	-179
799	14
800	14
801	54
802	132
803	-85
804	-133
805	227
806	-130
807	-133
808	-181
809	148
810	159
811	21
812	-158
813	161
814	145
815	22
816	170
817	-202
818	138
819	85
820	211
821	-164
822	100
823	196
824	-222
825	169
826	3
827	-207
828	-117
829	159
830	-42
831	-101
832	2
833	200
834	25
835	10
836	16
837	-79
838	116
839	206
840	145
841	130
842	121
843	-92
844	-134
845	-166
846	39
847	-147
848	150
849	-13
850	-20
851	-90
852	-98
853	201
854	-134
855	136
856	-28
857	-99
858	73
859	-14
860	-103
861	-126
862	-189
863	-145
864	-150
865	86
866	135
867	98
868	143
869	-166
870	-199
871	-199
872	115
873	-70
874	-182
875	0
876	121
877	71
878	225
879	213
880	204
881	215
882	229
883	191
884	-124
885	-55
886	91
887	206
888	69
889	111
890	155
891	-168
892	96
893	-151
894	96
895	-117
896	-184
897	-96
898	151
899	108
900	183
901	-29
902	-47
903	144
904	-109
905	75
906	149
907	98
908	65
909	26
910	156
911	171
912	-25
913	89
914	-58
915	95
916	129
917	17
918	-63
919	-214
920	-181
921	167
922	120
923	119
924	-167
925	138
926	-23
927	57
928	197
929	-169
930	152
931	167
932	186
933	-2
934	129
935	201
936	-2
937	28
938	-192
939	202
940	25
941	-85
942	-16
943	88
944	27
945	183
946	-148
947	49
948	150
949	88
950	226
951	-4
952	76
953	32
954	-230
955	-74
956	152
957	-111
958	67
959	212
960	-179
961	217
962	92
963	-135
964	71
965	212
966	-5
967	92
968	35
969	162
970	-68
971	157
972	201
973	-136
974	30
975	-50
976	119
977	144
978	223
979	-184
980	9
981	59
982	-88
983	70
984	81
985	-226
986	96
987	-22
988	113
989	183
990	-172
991	50
992	228
993	14
994	-155
995	74
996	-207
997	-34
998	-24
999	-190
1000	62
1001	-179
1002	26
1003	-199
1004	-195
1005	-144
1006	-33
1007	61
1008	168
1009	-99
1010	-151
1011	132
1012	38
1013	36
1014	96
1015	-131
1016	65
1017	-81
1018	23
1019	-60
1020	146
1021	99
1022	133
1023	-39
1024	-34
1025	-145
1026	175
1027	42
1028	168
1029	-22
1030	130
1031	-167
1032	111
1033	98
1034	-56
1035	24
1036	-85
1037	-123
1038	-103
1039	-38
1040	22
1041	-174
1042	-92
1043	6
1044	-83
1045	124
1046	230
1047	-68
1048	159
1049	187
1050	141
1051	-54
1052	-5
1053	80
1054	-208
1055	-128
1056	188
1057	-172
1058	-37
1059	-173
1060	-161
1061	-76
1062	-12
1063	219
1064	144
1065	102
1066	-191
1067	-108
1068	-52
1069	72
1070	24
1071	217
1072	-149
1073	-93
1074	65
1075	173
1076	-88
1077	198
1078	-24
1079	111
1080	-102
1081	-166
1082	-1
1083	139
1084	208
1085	77
1086	94
1087	-11
1088	-172
1089	153
1090	-128
1091	-190
1092	30
1093	-50
1094	-46
1095	116
1096	160
1097	-165
1098	-66
1099	-173
1100	-193
1101	-107
1102	217
1103	-138
1104	-11
1105	8
1106	-178
1107	-220
1108	36
1109	-221
1110	-121
1111	-63
1112	-47
1113	30
1114	-94
1115	-7
1116	86
1117	67
1118	90
1119	-96
1120	93
1121	194
1122	44
1123	132
1124	-93
1125	-75
1126	205
1127	-128
1128	103
1129	-65
1130	-99
1131	181
1132	-156
1133	6
1134	71
1135	-139
1136	131
1137	21
1138	-218
1139	144
1140	-130
1141	-217
1142	0
1143	104
1144	159
1145	9
1146	-134
1147	-163
1148	214
1149	205
1150	-186
1151	-155
1152	199
1153	-187
1154	-128
1155	88
1156	-201
1157	-7
1158	-117
1159	208
1160	36
1161	5
1162	-215
1163	9
1164	22
1165	96
1166	58
1167	-53
1168	-190
1169	-17
1170	-118
1171	76
1172	28
1173	-153
1174	60
1175	-184
1176	-145
1177	206
1178	227
1179	22
1180	105
1181	131
1182	-72
1183	71
1184	-159
1185	97
1186	159
1187	-163
1188	83
1189	-56
1190	99
1191	-78
1192	-215
1193	-179
1194	-164
1195	-226
1196	39
1197	181
1198	-134
1199	217
1200	206
1201	105
1202	-95
1203	202
1204	-227
1205	-34
1206	-206
1207	191
1208	-31
1209	-89
1210	137
1211	190
1212	167
1213	-108
1214	198
1215	-125
1216	39
1217	68
1218	97
1219	109
1220	-2
1221	-49
1222	60
1223	-99
1224	128
1225	-130
1226	-165
1227	-123
1228	-14
1229	22
1230	217
1231	54
1232	86
1233	-121
1234	-107
1235	48
1236	200
1237	-206
1238	128
1239	-194
1240	159
1241	-43
1242	212
1243	-64
1244	229
1245	217
1246	174
1247	136
1248	-19
1249	162
1250	-123
1251	50
1252	-173
1253	-215
1254	139
1255	54
1256	51
1257	143
1258	-198
1259	-6
1260	156
1261	150
1262	152
1263	-13
1264	-76
1265	-77
1266	58
1267	142
1268	70
1269	181
1270	229
1271	70
1272	-134
1273	-212
1274	-84
1275	-132
1276	222
1277	-15
1278	-64
1279	112
1280	0
1281	184
1282	85
1283	126
1284	102
1285	-103
1286	-227
1287	-171
1288	205
1289	-121
1290	-100
1291	139
1292	156
1293	-230
1294	108
1295	0
1296	152
1297	103
1298	193
1299	178
1300	147
1301	-126
1302	136
1303	-71
1304	192
1305	100
1306	130
1307	-153
1308	-58
1309	-53
1310	60
1311	-28
1312	60
1313	25
1314	-178
1315	81
1316	-121
1317	-212
1318	-187
1319	-195
1320	-126
1321	-166
1322	177
1323	-144
1324	-105
1325	6
1326	-92
1327	109
1328	-153
1329	122
1330	206
1331	152
1332	-68
1333	119
1334	7
1335	193
1336	-154
1337	196
1338	-9
1339	196
1340	-108
1341	-15
1342	221
1343	-150
1344	-87
1345	-131
1346	-90
1347	-13
1348	193
1349	48
1350	-47
1351	-133
1352	50
1353	-69
1354	-16
1355	-192
1356	212
1357	-50
1358	129
1359	87
1360	141
1361	-230
1362	-209
1363	-129
1364	46
1365	138
1366	-202
1367	-203
1368	-70
1369	-145
1370	64
1371	77
1372	192
1373	-58
1374	144
1375	220
1376	-214
1377	59
1378	-20
1379	-16
1380	210
1381	-85
1382	48
1383	-53
1384	-138
1385	-41
1386	-68
1387	169
1388	12
1389	-57
1390	-154
1391	-117
1392	-224
1393	-13
1394	-228
1395	164
1396	220
1397	-118
1398	-115
1399	-198
1400	72
1401	-141
1402	95
1403	90
1404	20
1405	-131
1406	2
1407	210
1408	-28
1409	-181
1410	137
1411	-207
1412	-26
1413	-145
1414	-52
1415	115
1416	-64
1417	51
1418	-86
1419	-166
1420	8
1421	116
1422	201
1423	21
1424	-98
1425	-32
1426	51
1427	-189
1428	-151
1429	38
1430	225
1431	148
1432	102
1433	-103
1434	48
1435	-177
1436	-216
1437	-149
1438	-44
1439	169
1440	13
1441	-39
1442	-219
1443	-63
1444	-45
1445	-57
1446	-84
1447	-171
1448	164
1449	207
1450	-200
1451	-114
1452	-220
1453	-10
1454	-185
1455	-168
1456	-157
1457	-181
1458	-62
1459	91
1460	-201
1461	50
1462	-16
1463	148
1464	-140
1465	-109
1466	55
1467	-180
1468	-40
1469	-110
1470	-95
1471	-122
1472	-48
1473	31
1474	-29
1475	56
1476	21
1477	11
1478	5
1479	114
1480	54
1481	-96
1482	-29
1483	114
1484	-145
1485	9
1486	204
1487	42
1488	160
1489	-187
1490	214
1491	199
1492	-47
1493	-185
1494	84
1495	-104
1496	57
1497	108
1498	-153
1499	-133
1500	-132
1501	136
1502	-118
1503	-175
1504	163
1505	218
1506	33
1507	-65
1508	93
1509	-202
1510	-34
1511	-135
1512	-66
1513	194
1514	79
1515	173
1516	17
1517	145
1518	0
1519	-42
1520	208
1521	34
1522	193
1523	-198
1524	207
1525	-146
1526	101
1527	-58
1528	-128
1529	106
1530	-172
1531	-26
1532	148
1533	56
1534	213
1535	-64
1536	-123
1537	59
1538	-176
1539	196
1540	77
1541	-203
1542	-63
1543	230
1544	151
1545	-155
1546	229
1547	57
1548	-81
1549	106
1550	-75
1551	175
1552	169
1553	101
1554	15
1555	-113
1556	181
1557	-135
1558	155
1559	119
1560	83
1561	217
1562	-39
1563	-85
1564	-157
1565	39
1566	75
1567	-48
1568	-168
1569	99
1570	-189
1571	210
1572	163
1573	-46
1574	-81
1575	-84
1576	-28
1577	74
1578	-123
1579	142
1580	-152
1581	-194
1582	122
1583	-9
1584	-44
1585	226
1586	-106
1587	129
1588	185
1589	-202
1590	36
1591	-217
1592	-76
1593	158
1594	195
1595	187
1596	64
1597	52
1598	-160
1599	-28
1600	-206
1601	103
1602	216
1603	79
1604	69
1605	-189
1606	51
1607	-127
1608	154
1609	-136
1610	220
1611	-107
1612	123
1613	74
1614	48
1615	-68
1616	-204
1617	-25
1618	-170
1619	178
1620	195
1621	-223
1622	175
1623	-140
1624	51
1625	-49
1626	9
1627	-201
1628	-190
1629	-138
1630	-222
1631	-207
1632	61
1633	-229
1634	97
1635	-196
1636	-38
1637	-114
1638	-95
1639	-209
1640	121
1641	-185
1642	-69
1643	116
1644	42
1645	105
1646	1
1647	194
1648	-117
1649	115
1650	78
1651	-203
1652	130
1653	-190
1654	-153
1655	132
1656	174
1657	112
1658	-37
1659	-220
1660	53
1661	-166
1662	-33
1663	25
1664	-32
1665	102
1666	201
1667	-131
1668	127
1669	-115
1670	-46
1671	72
1672	51
1673	34
1674	-167
1675	-5
1676	-40
1677	-88
1678	107
1679	101
1680	53
1681	142
1682	-134
1683	-148
1684	-20
1685	-203
1686	44
1687	-207
1688	-198
1689	169
1690	196
1691	35
1692	-66
1693	-135
1694	-174
1695	79
1696	56
1697	47
1698	118
1699	-23
1700	-143
1701	123
1702	-60
1703	-170
1704	114
1705	191
1706	-7
1707	147
1708	-226
1709	-124
1710	38
1711	89
1712	-134
1713	-144
1714	-109
1715	15
1716	8
1717	27
1718	86
1719	213
1720	48
1721	140
1722	57
1723	-90
1724	-82
1725	-87
1726	158
1727	-230
1728	161
1729	-156
1730	50
1731	200
1732	-81
1733	90
1734	37
1735	-56
1736	75
1737	101
1738	-95
1739	-206
1740	188
1741	-113
1742	54
1743	-38
1744	-91
1745	32
1746	224
1747	154
1748	-59
1749	5
1750	-99
1751	-63
1752	88
1753	-30
1754	-60
1755	-89
1756	126
