t	S
[/]	[MPa]
0	145
1	34
2	-219
3	26
4	116
5	-166
6	141
7	165
8	-72
9	103
10	20
11	-210
12	171
13	-123
14	51
15	116
16	21
17	-70
18	208
19	136
20	49
21	175
22	-35
23	131
24	92
25	121
26	-42
27	-39
28	-52
29	-18
30	-110
31	167
32	216
33	204
34	121
35	-10
36	-146
37	-176
38	34
39	161
40	74
41	-86
42	119
43	-53
44	-175
45	50
46	106
47	-203
48	157
49	209
50	211
51	172
52	-101
53	-9
54	-79
55	127
56	-104
57	83
58	-5
59	-114
60	48
61	73
62	170
63	106
64	-152
65	102
66	-89
67	-155
68	-58
69	-43
70	-50
71	-136
72	225
73	-28
74	-199
75	-39
76	-169
77	107
78	137
79	70
80	208
81	86
82	-64
83	-50
84	8
85	-210
86	198
87	-201
88	-97
89	79
90	-164
91	-110
92	-194
93	58
94	41
95	-201
96	228
97	209
98	134
99	-157
100	110
101	108
102	72
103	-201
104	-115
105	-25
106	-171
107	10
108	13
109	22
110	-170
111	-6
112	0
113	-164
114	88
115	-65
116	170
117	119
118	131
119	-99
120	-57
121	-144
122	-228
123	131
124	80
125	-58
126	-14
127	112
128	5
129	147
130	-27
131	219
132	165
133	-157
134	-92
135	-208
136	190
137	-5
138	114
139	22
140	-181
141	121
142	72
143	72
144	71
145	199
146	-152
147	78
148	185
149	-229
150	208
151	151
152	14
153	102
154	-226
155	72
156	-173
157	-219
158	94
159	118
160	-83
161	-100
162	121
163	220
164	-86
165	158
166	100
167	-120
168	31
169	40
170	79
171	-45
172	-158
173	-143
174	-30
175	100
176	-23
177	-229
178	-133
179	-225
180	27
181	-62
182	91
183	190
184	4
185	96
186	-171
187	143
188	179
189	-44
190	100
191	142
192	-58
193	-222
194	22
195	68
196	-100
197	-111
198	-78
199	-107
200	9
201	77
202	177
203	-158
204	195
205	177
206	62
207	-183
208	102
209	55
210	104
211	215
212	64
213	24
214	195
215	-43
216	-194
217	-202
218	-25
219	-143
220	-203
221	-89
222	-65
223	27
224	-185
225	-166
226	201
227	-152
228	210
229	94
230	-93
231	-208
232	73
233	146
234	-190
235	-25
236	-55
237	227
238	-157
239	165
240	-138
241	213
242	-65
243	206
244	172
245	-191
246	-137
247	-193
248	85
249	-122
250	-197
251	-211
252	60
253	-168
254	-185
255	-198
256	-109
257	-101
258	-145
259	192
260	211
261	6
262	177
263	61
264	96
265	168
266	86
267	-217
268	-207
269	218
270	-55
271	36
272	59
273	-146
274	-19
275	18
276	-179
277	227
278	48
279	-44
280	-223
281	60
282	9
283	98
284	100
285	-142
286	-27
287	-191
288	-194
289	-224
290	-224
291	37
292	-170
293	-36
294	190
295	-215
296	132
297	-140
298	13
299	-78
300	-192
301	66
302	-67
303	15
304	100
305	95
306	-137
307	-164
308	214
309	212
310	-56
311	19
312	-228
313	-45
314	14
315	113
316	73
317	3
318	-182
319	-65
320	-192
321	88
322	173
323	152
324	142
325	62
326	56
327	-148
328	67
329	18
330	158
331	169
332	-225
333	117
334	140
335	-38
336	-146
337	104
338	-180
339	42
340	-162
341	144
342	-178
343	2
344	187
345	-184
346	187
347	-140
348	-185
349	-62
350	102
351	61
352	-65
353	-177
354	218
355	22
356	42
357	7
358	-184
359	105
360	-165
361	-230
362	92
363	28
364	7
365	-36
366	-224
367	155
368	7
369	-122
370	42
371	115
372	-59
373	67
374	-5
375	125
376	-109
377	214
378	205
379	-143
380	-128
381	164
382	60
383	-164
384	-63
385	38
386	-144
387	222
388	44
389	138
390	39
391	-72
392	83
393	128
394	-72
395	-147
396	114
397	-79
398	-220
399	-178
400	137
401	-147
402	14
403	-133
404	-226
405	168
406	-49
407	60
408	12
409	-186
410	97
411	94
412	-2
413	210
414	54
415	198
416	174
417	-188
418	15
419	125
420	121
421	79
422	122
423	192
424	-31
425	-92
426	-215
427	-45
428	-92
429	25
430	-69
431	118
432	0
433	6
434	186
435	160
436	39
437	-205
438	-123
439	-58
440	151
441	184
442	213
443	96
444	187
445	-219
446	177
447	226
448	70
449	-10
450	-147
451	-122
452	-224
453	113
454	89
455	-117
456	215
457	-108
458	227
459	-142
460	4
461	-3
462	84
463	-221
464	-75
465	163
466	116
467	60
468	165
469	200
470	74
471	-92
472	-218
473	89
474	-53
475	142
476	-128
477	196
478	-226
479	-190
480	177
481	-42
482	-49
483	-183
484	88
485	95
486	-29
487	-211
488	118
489	-50
490	-171
491	129
492	197
493	-1
494	-186
495	-120
496	-194
497	179
498	-127
499	-179
500	-87
501	102
502	-10
503	-201
504	97
505	-107
506	53
507	22
508	110
509	-201
510	19
511	136
512	166
513	12
514	-217
515	23
516	131
517	-26
518	211
519	203
520	155
521	-117
522	-130
523	-193
524	35
525	-30
526	29
527	74
528	177
529	88
530	-205
531	77
532	108
533	-183
534	22
535	94
536	109
537	-124
538	11
539	-36
540	-32
541	175
542	-81
543	-89
544	31
545	20
546	133
547	-170
548	145
549	80
550	39
551	66
552	-31
553	68
554	-53
555	127
556	-152
557	132
558	85
559	203
560	-154
561	176
562	0
563	68
564	-216
565	-141
566	-39
567	2
568	-91
569	52
570	-145
571	157
572	-20
573	94
574	-223
575	18
576	45
577	83
578	-194
579	115
580	-170
581	-19
582	-184
583	-107
584	-145
585	16
586	-226
587	216
588	104
589	-139
590	135
591	149
592	-52
593	-221
594	-62
595	-109
596	56
597	81
598	-204
599	-77
600	-199
601	138
602	-7
603	-16
604	141
605	65
606	8
607	-148
608	-218
609	208
610	-162
611	30
612	90
613	12
614	36
615	-131
616	-185
617	180
618	-105
619	128
620	212
621	115
622	-136
623	-164
624	69
625	190
626	230
627	-24
628	-123
629	-124
630	-181
631	-165
632	86
633	-122
634	-95
635	118
636	-185
637	212
638	-71
639	-155
640	214
641	162
642	-190
643	132
644	-167
645	14
646	-228
647	-129
648	172
649	-36
650	5
651	-90
652	-79
653	-82
654	44
655	111
656	-85
657	-136
658	49
659	-43
660	156
661	-149
662	-210
663	156
664	76
665	-218
666	-147
667	-64
668	218
669	-15
670	54
671	-109
672	-8
673	224
674	-3
675	76
676	115
677	-126
678	220
679	-193
680	-58
681	-119
682	181
683	-99
684	147
685	173
686	-10
687	-216
688	-186
689	-227
690	212
691	-135
692	126
693	140
694	-64
695	133
696	198
697	-77
698	144
699	-4
700	121
701	211
702	-17
703	-95
704	-116
705	-74
706	148
707	190
708	-98
709	213
710	-207
711	-168
712	-188
713	173
714	105
715	-192
716	-160
717	60
718	-48
719	63
720	212
721	226
722	-175
723	-181
724	106
725	-3
726	219
727	50
728	-117
729	184
730	-75
731	88
732	40
733	226
734	-211
735	102
736	-41
737	-42
738	30
739	-66
740	92
741	-121
742	-193
743	69
744	67
745	-151
746	-136
747	-168
748	204
749	182
750	157
751	154
752	-175
753	1
754	-15
755	-187
756	222
757	5
758	-52
759	-84
760	-14
761	-140
762	-29
763	-143
764	105
765	-40
766	-189
767	-78
768	-81
769	230
770	-95
771	45
772	-215
773	-202
774	82
775	-121
776	-181
777	-122
778	147
779	-125
780	46
781	-70
782	73
783	-67
784	-190
785	10
786	-139
787	-183
788	-205
789	115
790	-181
791	69
792	96
793	223
794	134
795	-101
796	196
797	107
798	181
799	86
800	25
801	-50
802	-181
803	-215
804	-20
805	-213
806	166
807	204
808	219
809	73
810	-31
811	61
812	108
813	-125
814	-14
815	47
816	-107
817	-3
818	-163
819	207
820	143
821	214
822	203
823	-162
824	36
825	167
826	19
827	140
828	174
829	225
830	53
831	184
832	-205
833	165
834	-60
835	-150
836	122
837	129
838	207
839	-204
840	-135
841	-89
842	31
843	-144
844	56
845	24
846	-45
847	-160
848	208
849	-59
850	103
851	175
852	-145
853	-61
854	-212
855	-118
856	137
857	173
858	125
859	23
860	-195
861	155
862	202
863	-16
864	132
865	-187
866	-145
867	126
868	-39
869	-122
870	-197
871	206
872	95
873	-139
874	202
875	202
876	-151
877	-200
878	53
879	-229
880	-164
881	-81
882	-120
883	93
884	182
885	-169
886	-13
887	148
888	7
889	-206
890	139
891	215
892	-1
893	140
894	-165
895	212
