t	S
[/]	[MPa]
0	-171
1	7
2	-90
3	214
4	-56
5	-75
6	99
7	-44
8	-11
9	58
10	-99
11	-223
12	148
13	-8
14	133
15	-229
16	-68
17	-206
18	-18
19	-183
20	-193
21	1
22	-132
23	67
24	154
25	-35
26	139
27	-216
28	101
29	-62
30	-68
31	212
32	221
33	101
34	-154
35	-206
36	143
37	10
38	129
39	-150
40	-118
41	161
42	-147
43	117
44	-177
45	157
46	127
47	-158
48	118
49	-205
50	-223
51	-174
52	179
53	108
54	140
55	126
56	204
57	100
58	149
59	-93
60	-140
61	7
62	-63
63	184
64	-96
65	-221
66	-127
67	222
68	39
69	67
70	-147
71	41
72	200
73	-155
74	1
75	69
76	-1
77	179
78	-153
79	-226
80	204
81	-207
82	-214
83	-95
84	-196
85	-53
86	-108
87	-108
88	-24
89	121
90	40
91	-8
92	-55
93	106
94	177
95	-144
96	-70
97	-181
98	212
99	84
100	145
101	-64
102	37
103	-39
104	-87
105	-99
106	177
107	-190
108	94
109	-14
110	130
111	116
112	106
113	-43
114	67
115	193
116	33
117	-34
118	-190
119	220
120	33
121	144
122	-66
123	-15
124	16
125	-97
126	21
127	65
128	-120
129	20
130	-9
131	112
132	-215
133	-181
134	196
135	-46
136	-200
137	-228
138	-172
139	-174
140	-90
141	-28
142	148
143	184
144	-164
145	-113
146	70
147	-14
148	132
149	185
150	-136
151	4
152	-226
153	168
154	-25
155	-119
156	29
157	15
158	76
159	80
160	33
161	-211
162	213
163	-158
164	20
165	-218
166	-227
167	-1
168	-32
169	140
170	-3
171	-102
172	177
173	168
174	-217
175	-105
176	64
177	-125
178	3
179	215
180	-208
181	-38
182	-103
183	18
184	-92
185	28
186	-183
187	50
188	95
189	-113
190	-20
191	-94
192	165
193	-56
194	109
195	128
196	-162
197	-8
198	108
199	-132
200	-41
201	67
202	118
203	-99
204	-115
205	45
206	-153
207	-218
208	-102
209	-103
210	120
211	181
212	18
213	18
214	-119
215	-17
216	135
217	146
218	83
219	204
220	-55
221	169
222	139
223	-153
224	120
225	208
226	-112
227	-123
228	-21
229	19
230	100
231	-135
232	169
233	-229
234	-150
235	-178
236	158
237	158
238	15
239	206
240	-192
241	30
242	168
243	20
244	-64
245	102
246	-166
247	-23
248	52
249	-70
250	-114
251	36
252	-82
253	-167
254	29
255	17
256	-165
257	146
258	-2
259	31
260	224
261	-27
262	-198
263	-162
264	33
265	82
266	-133
267	69
268	-169
269	174
270	170
271	-100
272	-149
273	54
274	132
275	-81
276	108
277	-41
278	1
279	104
280	-68
281	-64
282	-85
283	138
284	188
285	-224
286	-33
287	-50
288	178
289	10
290	-141
291	-65
292	-55
293	-198
294	-123
295	134
296	228
297	141
298	-124
299	-219
300	-62
301	17
302	-149
303	152
304	-73
305	-188
306	183
307	173
308	-99
309	148
310	140
311	-74
312	-133
313	145
314	197
315	-74
316	-44
317	114
318	56
319	-103
320	201
321	118
322	-136
323	168
324	122
325	79
326	179
327	-196
328	117
329	-76
330	43
331	-189
332	-160
333	-70
334	181
335	-203
336	67
337	84
338	-73
339	-218
340	224
341	189
342	-146
343	90
344	103
345	-128
346	-154
347	190
348	-26
349	22
350	185
351	-47
352	-9
353	-130
354	51
355	34
356	-229
357	207
358	-123
359	217
360	-109
361	-167
362	-174
363	-163
364	18
365	-17
366	-230
367	60
368	-118
369	100
370	-171
371	-40
372	-137
373	-18
374	157
375	40
376	-173
377	-26
378	85
379	-170
380	-52
381	79
382	49
383	94
384	-80
385	-129
386	139
387	26
388	-90
389	156
390	-93
391	21
392	-203
393	-70
394	-205
395	26
396	-206
397	-186
398	176
399	-16
400	137
401	-195
402	-198
403	-155
404	217
405	-40
406	-104
407	-81
408	108
409	26
410	124
411	41
412	100
413	79
414	206
415	50
416	-83
417	-110
418	40
419	-48
420	-178
421	-147
422	-15
423	-38
424	52
425	223
426	-10
427	92
428	171
429	-176
430	37
431	161
432	-156
433	151
434	-209
435	-38
436	-48
437	-6
438	64
439	-226
440	211
441	-104
442	-157
443	-37
444	-141
445	222
446	-43
447	96
448	-113
449	89
450	204
451	-21
452	-86
453	57
454	162
455	-142
456	-84
457	-47
458	-161
459	-226
460	32
461	-93
462	-115
463	6
464	55
465	174
466	24
467	-207
468	80
469	-49
470	48
471	-91
472	201
473	190
474	-17
475	-185
476	81
477	32
478	70
479	149
480	-20
481	147
482	-84
483	28
484	-61
485	-36
486	222
487	-83
488	-145
489	-79
490	1
491	-25
492	102
493	201
494	24
495	5
496	154
497	-169
498	222
499	-124
500	-119
501	51
502	-155
503	-144
504	-113
505	146
506	58
507	104
508	113
509	-196
510	-222
511	-35
512	154
513	-52
514	-90
515	-193
516	-68
517	121
518	94
519	72
520	-114
521	-112
522	3
523	-103
524	-179
525	125
526	-19
527	-26
528	-113
529	215
530	15
531	-153
532	82
533	-164
534	142
535	205
536	-153
537	15
538	-220
539	-17
540	-94
541	116
542	176
543	195
544	-162
545	206
546	107
547	-109
548	-221
549	-143
550	225
551	59
552	222
553	45
554	46
555	-64
556	-6
557	-84
558	84
559	108
560	37
561	29
562	-181
563	128
564	179
565	149
566	-183
567	-103
568	28
569	85
570	-183
571	149
572	38
573	97
574	-84
575	-107
576	169
577	79
578	-218
579	-12
580	-37
581	47
582	-177
583	-78
584	122
585	170
586	205
587	91
588	-106
589	71
590	-15
591	-167
592	155
593	-55
594	-127
595	-194
596	209
597	-201
598	-180
599	223
600	-22
601	-129
602	82
603	214
604	220
605	89
606	174
607	-160
608	-139
609	-12
610	-126
611	-201
612	-212
613	-81
614	-166
615	76
616	99
617	-52
618	161
619	219
620	160
621	-53
622	-58
623	112
624	-66
625	173
626	-124
627	-103
628	167
629	-143
630	-94
631	-224
632	149
633	44
634	-19
635	-181
636	-51
637	131
638	-98
639	74
640	77
641	21
642	72
643	148
644	-213
645	25
646	11
647	55
648	7
649	-175
650	-127
651	-111
652	163
653	-43
654	-186
655	-209
656	69
657	-207
658	0
659	54
660	161
661	-212
662	-88
663	-228
664	-40
665	-15
666	-59
667	221
668	-127
669	141
670	-230
671	230
672	17
673	154
674	-132
675	-35
676	-127
677	-147
678	-48
679	121
680	218
681	15
682	171
683	-39
684	72
685	43
686	-190
687	-24
688	28
689	-46
690	145
691	-208
692	-140
693	-49
694	57
695	33
696	-174
697	143
698	10
699	11
700	128
701	12
702	11
703	55
704	-192
705	220
706	-150
707	53
708	-138
709	157
710	188
711	-195
712	50
713	-40
714	82
715	168
716	-196
717	-25
718	-193
719	198
720	-179
721	-9
722	107
723	-135
724	223
725	-193
726	123
727	11
728	-105
729	-137
730	-13
731	24
732	-61
733	157
734	168
735	-92
736	-117
737	-179
738	69
739	84
740	-72
741	-151
742	-173
743	-30
744	213
745	213
746	-123
747	-26
748	95
749	-24
750	107
751	64
752	-25
753	7
754	-26
755	-108
756	-44
757	108
758	-202
759	162
760	-163
761	-72
762	30
763	-190
764	59
765	-176
766	-35
767	1
768	-159
769	-49
770	155
771	203
772	140
773	-122
774	-164
775	164
776	31
777	96
778	-30
779	-119
780	9
781	-48
782	-109
783	45
784	218
785	-79
786	-152
787	-157
788	190
789	114
790	-216
791	17
792	-15
793	-86
794	176
795	12
796	178
797	12
798	-123
799	161
800	135
801	106
802	32
803	-123
804	70
805	193
806	84
807	176
808	-88
809	197
810	-13
811	-220
812	221
813	-126
814	197
815	-187
816	105
817	71
818	-66
819	73
820	61
821	-90
822	23
823	-141
824	104
825	-207
826	89
827	-58
828	-202
829	9
830	-228
831	68
832	130
833	134
834	-88
835	-156
836	84
837	-74
838	208
839	-52
840	-204
841	79
842	-135
843	1
844	137
845	-116
846	-80
847	-190
848	175
849	-118
850	-112
851	-159
852	-165
853	21
854	-118
855	187
856	72
857	204
858	155
859	-121
860	169
861	16
862	-110
863	-154
864	151
865	51
866	-26
867	163
868	187
869	64
870	83
871	213
872	-203
873	-169
874	-178
875	165
876	169
877	-59
878	97
879	215
880	220
881	-203
882	106
883	-191
884	-222
885	-205
886	225
887	-55
888	-32
889	58
890	-184
891	-12
892	-78
893	-70
894	123
895	76
896	-52
897	-190
898	-100
899	183
900	163
901	-122
902	120
903	9
904	-16
905	127
906	60
907	216
908	-44
909	-17
910	-25
911	6
912	170
913	112
914	105
915	49
916	127
917	72
918	-34
919	-197
920	4
921	109
922	181
923	-146
924	-230
925	144
926	58
927	30
928	-34
929	15
930	-61
931	-55
932	48
933	215
934	70
935	201
936	-51
937	-13
938	-149
939	-41
940	124
941	212
942	-75
943	216
944	172
945	-128
946	-70
947	-133
948	-139
949	-8
950	57
951	-143
952	-141
953	-112
954	14
955	-84
956	-218
957	-205
958	53
959	-25
960	73
961	89
962	-96
963	11
964	-225
965	210
966	228
967	-72
968	-93
969	-18
970	154
971	117
972	98
973	-204
974	-159
975	179
976	103
977	159
978	207
979	-96
980	-66
981	-167
982	16
983	-67
984	65
985	-164
986	-225
987	-22
988	-174
989	17
990	204
991	-171
992	-215
993	-190
994	-152
995	-216
996	98
997	176
998	-183
999	31
1000	-95
1001	-26
1002	-193
1003	-91
1004	179
1005	-107
1006	-63
1007	221
1008	84
1009	-223
1010	152
1011	-53
1012	212
1013	-178
1014	-151
1015	-136
1016	-171
1017	-90
1018	-11
1019	225
1020	-125
1021	40
1022	134
1023	-181
1024	76
1025	-164
1026	-18
1027	82
1028	184
1029	-136
1030	27
1031	20
1032	39
1033	7
1034	-27
1035	-175
1036	54
1037	-149
1038	94
1039	57
1040	87
1041	51
1042	23
1043	-23
1044	-213
1045	-210
1046	-160
1047	-117
1048	161
1049	203
1050	56
1051	43
1052	-102
1053	152
1054	80
1055	-53
1056	100
1057	172
1058	-91
1059	100
1060	127
1061	-45
1062	-140
1063	147
1064	-23
1065	-23
1066	-84
1067	71
1068	77
1069	152
1070	55
1071	189
1072	112
1073	-215
1074	178
1075	-159
1076	209
1077	87
1078	84
1079	83
1080	134
1081	168
1082	188
1083	-57
1084	223
1085	-196
1086	-116
1087	114
1088	-171
1089	-90
1090	-58
1091	129
1092	222
1093	-194
1094	-113
1095	133
1096	164
1097	217
1098	67
1099	-112
1100	78
1101	202
1102	-160
1103	0
1104	-61
1105	183
1106	-136
1107	-136
1108	155
1109	-12
1110	177
1111	-230
1112	67
1113	-89
1114	195
1115	-10
1116	202
1117	-198
1118	-149
1119	-152
1120	165
1121	-13
1122	-124
1123	-177
1124	-104
1125	-31
1126	138
1127	-156
1128	22
1129	-6
1130	164
1131	-33
1132	180
1133	12
1134	192
1135	120
1136	68
1137	-168
1138	226
1139	-219
1140	103
1141	163
1142	105
1143	-52
1144	-90
1145	-228
1146	-153
1147	-12
1148	-15
1149	-10
1150	50
1151	33
1152	53
1153	28
1154	-120
1155	144
1156	110
1157	5
1158	-219
1159	-52
1160	64
1161	23
1162	35
1163	-61
1164	-61
1165	-19
1166	220
1167	48
1168	98
1169	37
1170	163
1171	47
1172	98
1173	74
1174	-32
1175	2
1176	37
1177	193
1178	62
1179	-177
1180	-228
1181	224
1182	32
1183	-10
1184	-99
1185	-162
1186	-216
1187	61
1188	-25
1189	151
1190	73
1191	220
1192	-96
1193	91
1194	108
1195	-175
1196	-213
1197	-23
1198	177
1199	-122
1200	48
1201	-206
1202	200
1203	-177
1204	-116
1205	31
1206	-185
1207	-112
1208	-136
1209	151
1210	-142
1211	49
1212	-214
1213	103
1214	166
1215	59
1216	26
1217	10
1218	74
1219	224
1220	-98
1221	217
1222	-143
1223	107
1224	-33
1225	146
1226	31
1227	-113
1228	-146
1229	4
1230	-39
1231	-154
1232	-111
1233	-154
1234	117
1235	0
1236	116
1237	230
1238	20
1239	188
1240	69
1241	224
1242	179
1243	92
1244	108
1245	93
1246	7
1247	-151
1248	115
1249	173
1250	84
1251	-211
1252	-218
1253	174
1254	-148
1255	-204
1256	-75
1257	121
1258	-135
1259	-66
1260	68
1261	124
1262	20
1263	-171
1264	87
1265	223
1266	-34
1267	131
1268	-192
1269	-54
1270	155
1271	-211
1272	50
1273	143
1274	-210
1275	-205
1276	-125
1277	54
1278	76
1279	-227
1280	203
1281	-176
1282	-166
1283	-65
1284	23
1285	-206
1286	67
1287	228
1288	157
1289	-17
