t	S
[/]	[MPa]
0	-202
1	205
2	-126
3	211
4	-29
5	-136
6	34
7	5
8	144
9	-229
10	-54
11	91
12	-9
13	-34
14	-2
15	-16
16	27
17	112
18	-176
19	10
20	154
21	-186
22	164
23	97
24	219
25	190
26	-92
27	-83
28	78
29	197
30	-49
31	102
32	-219
33	-145
34	-152
35	-165
36	44
37	-229
38	202
39	-186
40	214
41	-158
42	42
43	-16
44	194
45	-187
46	21
47	-57
48	-77
49	88
50	18
51	15
52	113
53	-157
54	-44
55	146
56	-163
57	12
58	214
59	224
60	85
61	28
62	192
63	-191
64	-34
65	-207
66	-160
67	-73
68	70
69	52
70	143
71	177
72	-83
73	202
74	-162
75	-68
76	-158
77	2
78	137
79	28
80	-139
81	-38
82	-125
83	197
84	-187
85	-36
86	-69
87	-219
88	-62
89	0
90	199
91	67
92	-207
93	-80
94	211
95	-59
96	-128
97	-190
98	-187
99	-38
100	145
101	-214
102	-202
103	162
104	-21
105	-197
106	-38
107	173
108	206
109	-32
110	-144
111	60
112	162
113	-95
114	-25
115	-30
116	115
117	-118
118	-91
119	138
120	-230
121	-75
122	32
123	17
124	210
125	96
126	-20
127	199
128	93
129	34
130	89
131	4
132	-85
133	81
134	-39
135	107
136	-129
137	-37
138	-28
139	-156
140	-56
141	-165
142	24
143	-132
144	13
145	-79
146	37
147	197
148	22
149	196
150	-123
151	184
152	-186
153	111
154	203
155	-144
156	-160
157	175
158	200
159	-206
160	-7
161	1
162	-176
163	-76
164	115
165	-145
166	-154
167	107
168	-36
169	208
170	-181
171	-115
172	224
173	144
174	-94
175	175
176	-5
177	-200
178	224
179	-122
180	-58
181	-104
182	-128
183	-71
184	-145
185	90
186	25
187	-144
188	-101
189	221
190	195
191	206
192	10
193	226
194	-67
195	-90
196	33
197	165
198	62
199	156
200	220
201	-165
202	140
203	53
204	16
205	-178
206	118
207	119
208	-59
209	-54
210	46
211	-50
212	-93
213	-145
214	139
215	182
216	146
217	-3
218	166
219	-200
220	-140
221	2
222	16
223	102
224	-7
225	58
226	-124
227	50
228	221
229	185
230	-63
231	60
232	-73
233	117
234	36
235	-69
236	-43
237	96
238	189
239	91
240	-78
241	208
242	-96
243	154
244	-161
245	66
246	-123
247	67
248	98
249	78
250	6
251	127
252	-209
253	77
254	-210
255	168
256	35
257	36
258	-227
259	196
260	130
261	185
262	188
263	-187
264	202
265	170
266	93
267	-154
268	-103
269	154
270	-40
271	160
272	-220
273	229
274	-67
275	-167
276	-127
277	-102
278	173
279	-102
280	160
281	-50
282	-202
283	-203
284	55
285	-67
286	66
287	68
288	162
289	69
290	10
291	155
292	70
293	57
294	-209
295	-103
296	150
297	-147
298	-35
299	-88
300	133
301	230
302	145
303	135
304	-11
305	-133
306	-121
307	25
308	-9
309	148
310	-210
311	-100
312	-92
313	54
314	12
315	-207
316	209
317	211
318	-173
319	-136
320	93
321	-184
322	-212
323	-109
324	-28
325	172
326	39
327	-42
328	-160
329	196
330	2
331	114
332	77
333	167
334	-194
335	125
336	217
337	71
338	-177
339	23
340	-119
341	145
342	-96
343	203
344	125
345	-199
346	213
347	-81
348	-42
349	-164
350	110
351	-179
352	102
353	-120
354	101
355	188
356	30
357	223
358	-78
359	-142
360	3
361	-194
362	-6
363	-146
364	-209
365	-125
366	211
367	55
368	126
369	-201
370	185
371	102
372	182
373	0
374	65
375	-201
376	-164
377	216
378	-22
379	-111
380	-172
381	149
382	76
383	81
384	-33
385	-151
386	102
387	-23
388	45
389	5
390	-209
391	-143
392	77
393	-220
394	142
395	-52
396	-37
397	-169
398	-86
399	-115
400	-188
401	-219
402	223
403	43
404	214
405	224
406	228
407	56
408	-27
409	183
410	218
411	-58
412	-224
413	224
414	-61
415	62
416	-32
417	-213
418	-36
419	34
420	178
421	-53
422	193
423	91
424	-11
425	-84
426	-175
427	-171
428	-48
429	-54
430	42
431	81
432	-24
433	177
434	148
435	-137
436	97
437	-27
438	82
439	-191
440	-123
441	-107
442	12
443	121
444	-175
445	207
446	186
447	-128
448	-145
449	200
450	69
451	124
452	220
453	3
454	-71
455	-224
456	-13
457	-52
458	-153
459	141
460	8
461	174
462	-60
463	104
464	-34
465	123
466	-172
467	-210
468	-117
469	-190
470	-47
471	-29
472	35
473	-66
474	135
475	8
476	-77
477	-22
478	125
479	-54
480	-99
481	-187
482	223
483	-109
484	21
485	-92
486	-88
487	32
488	68
489	58
490	53
491	-89
492	140
493	-155
494	-179
495	3
496	119
497	-84
498	-212
499	-3
500	140
501	-125
502	-32
503	173
504	-64
505	-68
506	-130
507	-142
508	-37
509	213
510	75
511	-162
512	-199
513	-49
514	-190
515	152
516	59
517	-100
518	182
519	141
520	-2
521	80
522	-38
523	-30
524	168
525	-96
526	-27
527	110
528	-33
529	121
530	23
531	7
532	-127
533	126
534	42
535	-159
536	-40
537	-54
538	-209
539	130
540	-110
541	-44
542	-139
543	79
544	216
545	-96
546	-83
547	-67
548	-111
549	207
550	165
551	38
552	-115
553	-195
554	-115
555	-125
556	-207
557	50
558	-156
559	120
560	-68
561	-76
562	-19
563	-162
564	-80
565	-101
566	127
567	-46
568	137
569	-176
570	47
571	-220
572	-162
573	-122
574	129
575	19
576	-117
577	-69
578	-77
579	-87
580	-137
581	-44
582	-209
583	137
584	-91
585	-115
586	202
587	127
588	-228
589	-138
590	-127
591	-110
592	159
593	-211
594	32
595	-31
596	-188
597	-153
598	-89
599	97
600	-100
601	197
602	137
603	135
604	-148
605	41
606	66
607	-204
608	-34
609	-13
610	-166
611	79
612	187
613	-36
614	158
615	-164
616	29
617	19
618	-60
619	103
620	2
621	-82
622	68
623	-111
624	165
625	33
626	144
627	-146
628	-56
629	147
630	217
631	100
632	-118
633	117
634	199
635	-103
636	-5
637	73
638	-218
639	-197
640	-25
641	148
642	42
643	162
644	-216
645	87
646	-86
647	-154
648	-108
649	-49
650	171
651	-118
652	-188
653	-82
654	120
655	-3
656	-37
657	-66
658	-52
659	-106
660	-97
661	167
662	-159
663	103
664	143
665	203
666	-179
667	-185
668	-224
669	-192
670	160
671	106
672	170
673	26
674	136
675	-196
676	117
677	223
678	-113
679	-149
680	214
681	-51
682	-190
683	109
684	170
685	213
686	59
687	-94
688	172
689	88
690	-220
691	69
692	110
693	184
694	201
695	217
696	140
697	-44
698	216
699	119
700	-18
701	-174
702	-51
703	-54
704	190
705	-132
706	-13
707	-122
708	5
709	194
710	-226
711	215
712	176
713	-101
714	-10
715	-146
716	50
717	144
718	-59
719	73
720	-189
721	229
722	7
723	112
724	-30
725	208
726	-208
727	46
728	-57
729	-138
730	47
731	-45
732	-92
733	-10
734	-186
735	-28
736	17
737	-24
738	-75
739	218
740	121
741	173
742	190
743	-22
744	-73
745	196
746	-47
747	211
748	-223
749	-113
750	-31
751	-105
752	220
753	209
754	-112
755	206
756	166
757	-175
758	-74
759	-190
760	72
761	-230
762	119
763	5
764	70
765	-72
766	55
767	23
768	-41
769	-153
770	-44
771	-69
772	185
773	-179
774	-67
775	59
776	-40
777	-47
778	-60
779	-191
780	207
781	-175
782	147
783	112
784	-21
785	16
786	-165
787	229
788	214
789	-137
790	128
791	133
792	64
793	-164
794	175
795	-197
796	76
797	73
798	-95
799	-200
800	36
801	-164
802	-186
803	60
804	174
805	56
806	149
807	122
808	-93
809	-189
810	131
811	64
812	-55
813	-227
814	-217
815	93
816	-107
817	-138
818	223
819	-97
820	-194
821	190
822	-212
823	-203
824	-113
825	226
826	122
827	204
828	52
829	181
830	-73
831	-131
832	-14
833	105
834	202
835	96
836	-78
837	40
838	-214
839	-183
840	-32
841	-217
842	204
843	73
844	60
845	-97
846	205
847	218
848	-86
849	-167
850	42
851	-224
852	202
853	204
854	125
855	56
856	191
857	138
858	-200
859	-64
860	-93
861	-120
862	86
863	-130
864	50
865	196
866	-159
867	200
868	-113
869	23
870	-228
871	-125
872	71
873	-147
874	16
875	-93
876	105
877	-88
878	167
879	62
880	143
881	209
882	210
883	175
884	150
885	-83
886	-225
887	130
888	-163
889	220
890	-60
891	55
892	-138
893	90
894	201
895	28
896	-137
897	-133
898	-104
899	-75
900	70
901	-227
902	-120
903	101
904	223
905	26
906	109
907	-97
908	3
909	-182
910	-151
911	-4
912	95
913	-2
914	-45
915	89
916	-51
917	-113
918	63
919	118
920	17
921	-183
922	90
923	182
924	-20
925	119
926	151
927	19
928	-199
929	28
930	-1
931	106
932	207
933	103
934	-22
935	152
936	128
937	226
938	194
939	56
940	124
941	-67
942	-123
943	225
944	61
945	-137
946	101
947	-116
948	-87
949	-97
950	160
951	191
952	111
953	-158
954	-121
955	215
956	210
957	-74
958	-27
959	201
960	-172
961	-102
962	155
963	-182
964	-28
965	-67
966	97
967	-54
968	150
969	69
970	200
971	-150
972	-72
973	221
974	45
975	224
976	-96
977	-227
978	132
979	133
980	-56
981	-7
982	150
983	59
984	131
985	201
986	-17
987	-139
988	126
989	-33
990	-143
991	-60
992	-144
993	-224
994	-113
995	-222
996	-32
997	-205
998	136
999	13
1000	107
1001	-33
1002	39
1003	-50
1004	-195
1005	-52
1006	-115
1007	172
1008	18
1009	-45
1010	10
1011	118
1012	75
1013	-14
1014	139
1015	-148
1016	183
1017	150
1018	-30
1019	-151
1020	58
1021	-19
1022	-38
1023	-175
1024	226
1025	203
1026	186
1027	34
1028	-37
1029	224
1030	69
1031	-148
1032	209
1033	-17
1034	-70
