t	S
[/]	[MPa]
0	-78
1	-147
2	-131
3	126
4	54
5	130
6	105
7	-91
8	70
9	-203
10	-11
11	163
12	163
13	87
14	-172
15	30
16	-214
17	-188
18	33
19	-153
20	-114
21	85
22	173
23	102
24	-209
25	35
26	204
27	-119
28	-136
29	5
30	-179
31	-1
32	-216
33	-159
34	-90
35	142
36	-103
37	228
38	98
39	216
40	-230
41	194
42	-131
43	99
44	221
45	-106
46	40
47	115
48	-121
49	40
50	180
51	-31
52	-6
53	-194
54	-75
55	-120
56	101
57	-120
58	-158
59	-4
60	34
61	-89
62	-203
63	-175
64	161
65	24
66	-14
67	81
68	-84
69	165
70	-142
71	-107
72	143
73	-118
74	131
75	154
76	88
77	1
78	-68
79	-21
80	-185
81	65
82	-74
83	68
84	-139
85	224
86	-183
87	88
88	126
89	-3
90	175
91	-52
92	-185
93	106
94	194
95	3
96	-77
97	148
98	-109
99	-23
100	-26
101	-73
102	57
103	-219
104	140
105	68
106	111
107	-175
108	94
109	163
110	-13
111	-166
112	70
113	18
114	-2
115	-97
116	169
117	-76
118	-93
119	160
120	-103
121	-45
122	185
123	-189
124	66
125	-192
126	30
127	55
128	67
129	164
130	14
131	-88
132	46
133	-7
134	151
135	-138
136	142
137	-149
138	-143
139	-172
140	138
141	-60
142	8
143	16
144	-114
145	53
146	-30
147	225
148	167
149	136
150	132
151	187
152	-14
153	-125
154	-210
155	-5
156	157
157	109
158	-204
159	-87
160	-2
161	-126
162	-71
163	-24
164	42
165	158
166	-74
167	-4
168	-190
169	87
170	177
171	-88
172	-107
173	-91
174	-193
175	-151
176	-54
177	9
178	-98
179	79
180	165
181	131
182	-39
183	-144
184	90
185	228
186	-106
187	163
188	-49
189	125
190	-38
191	131
192	33
193	-148
194	96
195	217
196	24
197	143
198	183
199	45
200	147
201	-93
202	-224
203	46
204	-185
205	-210
206	-210
207	66
208	151
209	219
210	-208
211	-161
212	169
213	24
214	-170
215	-193
216	-229
217	138
218	-135
219	-11
220	-201
221	-212
222	-223
223	-58
224	5
225	-52
226	47
227	195
228	18
229	104
230	-59
231	-146
232	-173
233	-151
234	-28
235	12
236	-85
237	56
238	-18
239	-226
240	-85
241	-95
242	-224
243	10
244	216
245	-27
246	-135
247	-166
248	-142
249	115
250	161
251	-28
252	26
253	89
254	-128
255	-186
256	38
257	115
258	-192
259	-121
260	61
261	3
262	4
263	99
264	-52
265	-184
266	150
267	-177
268	-171
269	29
270	-225
271	-79
272	19
273	-77
274	-172
275	206
276	-223
277	-171
278	-133
279	-207
280	111
281	139
282	113
283	-117
284	-122
285	203
286	13
287	-130
288	-113
289	-131
290	202
291	87
292	125
293	175
294	111
295	-71
296	66
297	-180
298	-192
299	-41
300	-94
301	-109
302	0
303	-55
304	162
305	163
306	98
307	1
308	113
309	-112
310	60
311	-90
312	136
313	134
314	136
315	-112
316	87
317	-147
318	153
319	109
320	205
321	-228
322	138
323	-214
324	-43
325	124
326	-225
327	-76
328	208
329	213
330	-204
331	56
332	115
333	-128
334	-155
335	134
336	-52
337	-215
338	65
339	-218
340	-217
341	196
342	134
343	-19
344	11
345	-53
346	161
347	-70
348	97
349	-173
350	-110
351	81
352	118
353	-65
354	32
355	1
356	54
357	-82
358	102
359	46
360	112
361	58
362	126
363	9
364	89
365	-7
366	111
367	130
368	-62
369	-156
370	-205
371	30
372	-224
373	-55
374	-155
375	-43
376	-167
377	114
378	-199
379	-153
380	-93
381	73
382	117
383	47
384	-65
385	-153
386	46
387	-121
388	-203
389	230
390	38
391	-149
392	-92
393	-106
394	-75
395	-73
396	-122
397	151
398	-98
399	167
400	171
401	206
402	-75
403	-180
404	-93
405	-182
406	35
407	-88
408	-13
409	163
410	84
411	-59
412	-224
413	73
414	75
415	-59
416	-63
417	32
418	-143
419	-70
420	227
421	-94
422	203
423	-45
424	50
425	107
426	-61
427	-12
428	-202
429	200
430	123
431	136
432	70
433	-202
434	13
435	63
436	-171
437	-59
438	-7
439	190
440	-210
441	44
442	-39
443	123
444	-69
445	220
446	-72
447	60
448	18
449	180
450	101
451	58
452	90
453	-122
454	-86
455	70
456	-21
457	101
458	-22
459	-4
460	123
461	202
462	74
463	24
464	-165
465	167
466	85
467	-164
468	45
469	163
470	9
471	22
472	-196
473	-102
474	121
475	-158
476	-93
477	114
478	-126
479	80
480	103
481	-179
482	-182
483	-127
484	171
485	-56
486	16
487	128
488	-187
489	-27
490	-136
491	-151
492	110
493	130
494	-126
495	-114
496	-118
497	0
498	-6
499	97
500	-84
501	100
502	-208
503	-201
504	-10
505	138
506	-56
507	-36
508	14
509	-87
510	-124
511	-49
512	220
513	-72
514	202
515	-17
516	-221
517	-47
518	-228
519	167
520	156
521	-198
522	11
523	65
524	-198
525	201
526	8
527	39
528	169
529	53
530	195
531	-157
532	-113
533	-101
534	-80
535	-215
536	-78
537	-17
538	-20
539	127
540	100
541	-86
542	-177
543	-16
544	149
545	-83
546	-74
547	-29
548	-8
549	-132
550	-72
551	174
552	-27
553	209
554	98
555	-166
556	-209
557	-210
558	-85
559	219
560	127
561	-104
562	21
563	104
564	133
565	134
566	85
567	64
568	-38
569	69
570	121
571	11
572	-195
573	-202
574	118
575	101
576	126
577	135
578	-153
579	-15
580	36
581	-211
582	170
583	177
584	211
585	222
586	-49
587	150
588	169
589	154
590	-135
591	95
592	146
593	-203
594	-196
595	-5
596	-226
597	-217
598	-117
599	-226
600	228
601	-79
602	-22
603	226
604	-221
605	-146
606	190
607	-7
608	124
609	160
610	84
611	33
612	106
613	95
614	-198
615	194
616	-148
617	111
618	110
619	84
620	94
621	119
622	64
623	-14
624	139
625	156
626	-175
627	-46
628	-188
629	-109
630	-185
631	157
632	-143
633	37
634	-141
635	-11
636	209
637	-21
638	61
639	209
640	-144
641	-17
642	-17
643	118
644	-228
645	-87
646	-148
647	88
648	-17
649	126
650	94
651	-34
652	48
653	-131
654	29
655	98
656	-218
657	-107
658	-228
659	-27
660	150
661	55
662	105
663	203
664	42
665	-110
666	14
667	47
668	66
669	-146
670	-102
671	110
672	187
673	-19
674	-71
675	157
676	43
677	230
678	60
679	-75
680	-32
681	-61
682	163
683	-97
684	53
685	39
686	-118
687	-216
688	-93
689	-1
690	-127
691	-49
692	208
693	140
694	-164
695	-226
696	228
697	-90
698	-83
699	216
700	-148
701	91
702	-3
703	-3
704	225
705	-131
706	16
707	165
708	-178
709	-148
710	112
711	-114
712	-209
713	-48
714	27
715	-58
716	-52
717	-47
718	-25
719	211
720	-193
721	-92
722	57
723	-83
724	169
725	-215
726	117
727	-14
728	-164
729	-68
730	3
731	61
732	143
733	-169
734	-171
735	-133
736	-69
737	-122
738	-170
739	-105
740	-64
741	-10
742	12
743	-58
744	111
745	120
746	-227
747	-177
748	-102
749	-135
750	-139
751	-78
752	224
753	206
754	-157
755	-22
756	218
757	-79
758	-220
759	-82
760	38
761	23
762	-94
763	-222
764	-104
765	97
766	-227
767	80
768	-126
769	-206
770	41
771	-50
772	172
773	62
774	-206
775	-91
776	83
777	200
778	38
779	-230
780	-138
781	-110
782	-202
783	59
784	-152
785	-202
786	-166
787	-1
788	-54
789	63
790	-154
791	25
792	228
793	5
794	44
795	61
796	-215
797	-122
798	-155
799	-63
800	-41
801	-24
802	141
803	-25
804	30
805	14
806	126
807	35
808	113
809	-103
810	209
811	116
812	229
813	59
814	138
815	-227
816	70
817	72
818	146
819	56
820	28
821	-123
822	-124
823	-179
824	123
825	51
826	-186
827	10
828	-97
829	-55
830	-34
831	131
832	24
833	-77
834	-93
835	-21
836	-19
837	-160
838	-133
839	80
840	210
841	131
842	164
843	-89
844	187
845	-138
846	-37
847	149
848	96
849	53
850	-129
851	219
852	140
853	10
854	140
855	-30
856	-100
857	-137
858	1
859	183
860	-156
861	-197
862	27
863	-209
864	-61
865	88
866	-190
867	140
868	33
869	123
870	146
871	221
872	-39
873	-110
874	-50
875	-191
876	-108
877	-197
878	-28
879	9
880	-63
881	-157
882	13
883	60
884	-221
885	216
886	-6
887	153
888	180
889	-128
890	-29
891	21
892	91
893	-75
894	-26
895	-164
896	-66
897	142
898	-102
899	3
900	-5
901	-98
902	110
903	-44
904	229
905	122
906	-31
907	214
908	105
909	95
910	-128
911	30
912	-117
913	-55
914	33
915	-198
916	-120
917	-108
918	-148
919	92
920	-28
921	-35
922	82
923	-214
924	165
925	-150
926	79
927	117
928	-64
929	211
930	-54
931	-150
932	-9
933	-202
934	-122
935	-106
936	-27
937	-142
938	29
939	103
940	-124
941	-171
942	-196
943	-95
944	8
945	-81
946	-12
947	-43
948	134
949	-171
950	-37
951	-181
952	-187
953	95
954	-193
955	7
956	-206
957	-54
958	-72
959	199
960	97
961	24
962	132
963	-209
964	4
965	106
966	-53
967	210
968	174
969	-1
970	-210
971	217
972	-206
973	66
974	5
975	211
976	175
977	154
978	127
979	-179
980	161
981	-128
982	-110
983	133
984	1
985	81
986	166
987	188
988	-122
989	-15
990	129
991	-3
992	120
993	28
994	-155
995	184
996	-13
997	35
998	57
999	6
1000	-138
1001	227
1002	-57
1003	-54
1004	138
1005	199
1006	196
1007	59
1008	-152
1009	-95
1010	5
1011	109
1012	81
1013	-18
1014	108
1015	-156
1016	3
1017	48
1018	-210
1019	70
1020	-77
1021	-95
1022	-169
1023	33
1024	118
1025	-223
1026	-116
1027	-23
1028	-166
1029	-54
1030	204
1031	-16
1032	174
1033	-34
1034	-46
1035	218
1036	-79
1037	-54
1038	38
1039	-164
1040	224
1041	-72
1042	-37
1043	156
1044	-88
1045	56
1046	-1
1047	-110
1048	171
1049	-166
1050	65
1051	113
1052	102
1053	122
1054	-113
1055	98
1056	63
1057	199
1058	-198
1059	1
1060	198
1061	-104
1062	-170
1063	-162
1064	7
1065	38
1066	139
1067	213
1068	74
1069	-116
1070	16
1071	115
1072	-85
1073	-27
1074	-213
1075	175
1076	44
1077	39
1078	-203
1079	134
1080	-27
1081	-78
1082	-76
1083	-29
1084	24
1085	-221
1086	9
1087	159
1088	90
1089	81
1090	-152
1091	172
1092	-142
1093	-210
1094	-15
1095	-77
1096	-58
1097	-141
1098	-167
1099	12
1100	-164
1101	-215
1102	217
1103	-193
1104	40
1105	-103
1106	-169
1107	-14
1108	-18
1109	-60
1110	226
1111	-71
1112	157
1113	22
1114	-10
1115	-108
1116	94
1117	197
1118	120
1119	162
1120	159
1121	-114
1122	-27
1123	227
1124	-14
1125	190
1126	-215
1127	224
1128	-194
1129	107
1130	-196
1131	-155
1132	-202
1133	-175
1134	33
1135	-142
1136	-49
1137	-112
1138	-56
1139	93
1140	-228
1141	-112
1142	211
1143	230
1144	-116
1145	-51
1146	224
1147	-211
1148	-91
1149	12
1150	-126
1151	226
1152	19
1153	50
1154	-144
1155	-62
1156	27
1157	-194
1158	140
1159	105
1160	-147
1161	-144
1162	-54
1163	56
1164	168
1165	-158
1166	129
1167	125
1168	14
1169	-176
1170	223
1171	195
1172	-161
1173	-65
1174	10
1175	-200
1176	-186
1177	-227
1178	71
1179	-81
1180	63
1181	-197
1182	-1
1183	215
1184	-227
1185	41
1186	30
1187	47
1188	141
1189	-73
1190	-226
1191	220
1192	-109
1193	-108
1194	20
1195	-214
1196	121
1197	135
1198	7
1199	90
1200	60
1201	29
1202	-196
1203	-187
1204	82
1205	-4
1206	-3
1207	65
1208	32
1209	-38
1210	-58
1211	118
1212	1
1213	-26
1214	46
1215	161
1216	-189
1217	89
1218	55
1219	180
1220	81
1221	-12
1222	-65
1223	26
1224	-212
1225	-181
1226	122
1227	-196
1228	-48
1229	-38
1230	-30
1231	209
1232	35
1233	221
1234	-193
1235	6
1236	86
1237	65
1238	200
1239	191
1240	12
1241	-116
1242	-46
1243	-76
1244	-21
1245	64
1246	-20
1247	208
1248	63
1249	-109
1250	-54
1251	140
1252	-94
1253	77
1254	87
1255	-19
