t	S
[/]	[MPa]
0	133
1	-205
2	-172
3	-115
4	-228
5	54
6	-128
7	124
8	63
9	-100
10	-192
11	-176
12	-47
13	195
14	46
15	33
16	-57
17	-192
18	-123
19	-39
20	-166
21	-186
22	157
23	-206
24	112
25	-74
26	-32
27	-91
28	116
29	153
30	-14
31	-71
32	-165
33	126
34	-90
35	-200
36	-81
37	127
38	223
39	-142
40	85
41	-154
42	134
43	-78
44	191
45	-26
46	-135
47	-69
48	-138
49	-146
50	-64
51	88
52	202
53	-77
54	-3
55	-29
56	-192
57	-60
58	84
59	97
60	181
61	104
62	26
63	155
64	-114
65	-181
66	-82
67	-157
68	75
69	-63
70	2
71	-20
72	-182
73	-92
74	-93
75	143
76	212
77	-90
78	-121
79	-100
80	-221
81	136
82	202
83	-164
84	150
85	10
86	202
87	121
88	-115
89	-187
90	-123
91	-123
92	52
93	-70
94	175
95	216
96	187
97	-7
98	-13
99	45
100	-12
101	-85
102	-71
103	83
104	-25
105	98
106	138
107	16
108	145
109	204
110	-43
111	-225
112	-151
113	14
114	122
115	122
116	140
117	-188
118	-226
119	83
120	-119
121	102
122	147
123	-115
124	-32
125	-97
126	58
127	136
128	-167
129	-176
130	-58
131	-88
132	111
133	116
134	-230
135	202
136	-111
137	-125
138	-34
139	-27
140	-127
141	-183
142	73
143	-54
144	111
145	-89
146	132
147	53
148	-170
149	111
150	-103
151	170
152	-213
153	-175
154	-225
155	187
156	3
157	-91
158	26
159	180
160	18
161	169
162	171
163	-96
164	-142
165	-29
166	-230
167	-177
168	73
169	46
170	156
171	1
172	-62
173	-13
174	-145
175	170
176	202
177	-208
178	-30
179	53
180	-229
181	-48
182	139
183	-56
184	46
185	-209
186	-142
187	-126
188	-176
189	-176
190	182
191	118
192	-176
193	51
194	51
195	90
196	-20
197	177
198	-195
199	135
200	180
201	76
202	144
203	17
204	224
205	58
206	-129
207	59
208	183
209	-75
210	-40
211	195
212	142
213	-8
214	152
215	116
216	-140
217	101
218	127
219	172
220	-195
221	82
222	71
223	88
224	70
225	-113
226	-121
227	-8
228	2
229	-80
230	-195
231	210
232	59
233	-35
234	205
235	-204
236	-21
237	177
238	95
239	-45
240	51
241	2
242	-92
243	-1
244	228
245	-190
246	-215
247	-4
248	-183
249	63
250	148
251	33
252	-96
253	84
254	-129
255	38
256	-215
257	115
258	-76
259	-75
260	190
261	-192
262	-2
263	-146
264	27
265	21
266	84
267	-119
268	-135
269	39
270	-27
271	-147
272	67
273	-176
274	222
275	160
276	-67
277	-145
278	108
279	-11
280	-148
281	52
282	-179
283	-171
284	91
285	-225
286	103
287	-153
288	172
289	-134
290	-24
291	-186
292	-159
293	-218
294	55
295	-136
296	153
297	36
298	-93
299	36
300	-143
301	185
302	-101
303	-38
304	118
305	-72
306	39
307	-68
308	14
309	204
310	-224
311	-216
312	52
313	-200
314	-204
315	52
316	-184
317	172
318	-14
319	-91
320	-75
321	226
322	-165
323	68
324	63
325	-130
326	63
327	-28
328	167
329	-61
330	152
331	-129
332	120
333	26
334	220
335	21
336	-151
337	-110
338	108
339	78
340	221
341	-165
342	-4
343	199
344	-212
345	-206
346	-7
347	-152
348	102
349	115
350	-131
351	17
352	124
353	-13
354	78
355	180
356	74
357	84
358	89
359	-73
360	-98
361	-207
362	-214
363	195
364	-224
365	134
366	-205
367	-169
368	152
369	-141
370	-22
371	96
372	210
373	-224
374	-107
375	-57
376	-1
377	168
378	-128
379	39
380	-97
381	81
382	213
383	-17
384	-159
385	-106
386	157
387	153
388	81
389	49
390	83
391	-137
392	-17
393	43
394	25
395	201
396	3
397	73
398	-77
399	-125
400	24
401	-30
402	211
403	185
404	-141
405	-143
406	-63
407	198
408	-211
409	115
410	26
411	42
412	14
413	69
414	-68
415	-65
416	23
417	-36
418	118
419	-115
420	186
421	-170
422	140
423	199
424	-6
425	121
426	-19
427	-171
428	-144
429	-169
430	-128
431	-54
432	-51
433	223
434	173
435	96
436	-108
437	-22
438	112
439	-39
440	-206
441	-117
442	-75
443	-139
444	-123
445	-101
446	-142
447	11
448	-62
449	-117
450	-17
451	-91
452	230
453	171
454	-116
455	199
456	-203
457	-177
458	-142
459	228
460	-28
461	91
462	104
463	123
464	85
465	-218
466	-73
467	-119
468	-80
469	-41
470	-206
471	-166
472	154
473	201
474	-149
475	-56
476	-138
477	49
478	118
479	-93
480	135
481	120
482	-85
483	-169
484	222
485	121
486	-1
487	-22
488	67
489	-135
490	-91
491	36
492	-200
493	-170
494	223
495	9
496	-212
497	-31
498	13
499	128
500	-83
501	42
502	99
503	65
504	-125
505	-204
506	-221
507	137
508	100
509	-36
510	94
511	218
512	73
513	-62
514	16
515	165
516	116
517	-178
518	-117
519	-110
520	207
521	176
522	-151
523	92
524	-76
525	-50
526	22
527	215
528	-119
529	-78
530	-175
531	9
532	-40
533	193
534	191
535	230
536	-106
537	220
538	11
539	-67
540	210
541	63
542	98
543	225
544	-75
545	30
546	-226
547	-71
548	-181
549	-187
550	-154
551	199
552	-106
553	139
554	-143
555	120
556	-15
557	-89
558	-52
559	-218
560	229
561	-33
562	-95
563	109
564	-215
565	221
566	-197
567	-99
568	162
569	-211
570	-142
571	-52
572	99
573	-141
574	111
575	101
576	199
577	-107
578	125
579	-133
580	-31
581	166
582	142
583	-64
584	-111
585	-195
586	5
587	126
588	133
589	-110
590	134
591	174
592	-109
593	181
594	-158
595	40
596	68
597	223
598	195
599	63
600	188
601	171
602	27
603	29
604	183
605	-86
606	210
607	-141
608	70
609	88
610	-85
611	-59
612	141
613	121
614	-185
615	-141
616	135
617	194
618	7
619	-201
620	227
621	227
622	178
623	95
624	101
625	-182
626	166
627	86
628	-142
629	-194
630	-33
631	-187
