t	S
[/]	[MPa]
0	23
1	-108
2	40
3	-68
4	228
5	175
6	213
7	-76
8	-218
9	136
10	214
11	-135
12	-222
13	-33
14	-41
15	223
16	-151
17	-167
18	-124
19	-169
20	10
21	215
22	-221
23	-149
24	101
25	-127
26	1
27	53
28	-118
29	-174
30	-125
31	192
32	174
33	50
34	-222
35	-66
36	221
37	-15
38	-68
39	8
40	230
41	-97
42	-228
43	144
44	-5
45	210
46	23
47	-113
48	-205
49	-184
50	160
51	-13
52	-194
53	184
54	19
55	210
56	90
57	-229
58	114
59	-60
60	225
61	189
62	191
63	-111
64	79
65	117
66	207
67	-111
68	175
69	-44
70	-98
71	136
72	29
73	-200
74	21
75	184
76	-152
77	-99
78	-19
79	4
80	-127
81	83
82	-116
83	-39
84	-104
85	92
86	61
87	-157
88	56
89	-106
90	147
91	-118
92	-11
93	145
94	-197
95	-118
96	-113
97	45
98	-22
99	148
100	43
101	-64
102	39
103	-153
104	-159
105	-139
106	104
107	40
108	34
109	20
110	208
111	206
112	-63
113	-229
114	-14
115	-194
116	-142
117	43
118	-42
119	11
120	-75
121	151
122	87
123	226
124	227
125	-169
126	105
127	-124
128	90
129	-140
130	165
131	-41
132	208
133	-209
134	-195
135	186
136	142
137	116
138	-213
139	175
140	-31
141	-137
142	-105
143	137
144	29
145	36
146	38
147	167
148	-65
149	220
150	115
151	24
152	29
153	172
154	-70
155	-18
156	164
157	-7
158	185
159	-90
160	216
161	-143
162	-33
163	132
164	-87
165	-157
166	-47
167	127
168	-127
169	218
170	-214
171	-207
172	80
173	-152
174	-94
175	0
176	170
177	156
178	-229
179	209
180	-26
181	-194
182	15
183	-100
184	-28
185	-161
186	212
187	4
188	208
189	-184
190	155
191	100
192	101
193	206
194	-8
195	142
196	191
197	-122
198	182
199	53
200	-200
201	156
202	-176
203	-29
204	-148
205	-144
206	150
207	-55
208	84
209	-160
210	-17
211	61
212	91
213	-220
214	197
215	16
216	-177
217	100
218	-164
219	77
220	-64
221	-207
222	-185
223	187
224	128
225	-150
226	55
227	-123
228	-60
229	-223
230	230
231	148
232	6
233	73
234	117
235	-181
236	-19
237	192
238	-168
239	-151
240	-66
241	70
242	13
243	-25
244	-215
245	168
246	162
247	-163
248	88
249	-204
250	114
251	137
252	38
253	-14
254	147
255	-186
256	-181
257	36
258	-124
259	113
260	-43
261	111
262	-106
263	204
264	216
265	177
266	35
267	171
268	-2
269	51
270	202
271	-67
272	-85
273	-122
274	18
275	145
276	-147
277	209
278	38
279	-129
280	-103
281	-72
282	-93
283	-53
284	94
285	146
286	38
287	206
288	-6
289	47
290	123
291	155
292	-194
293	97
294	-189
295	-213
296	-135
297	-7
298	-174
299	-10
300	-33
301	-24
302	35
303	34
304	-209
305	-87
306	-77
307	-33
308	28
309	138
310	-227
311	-30
312	-170
313	-199
314	42
315	61
316	197
317	195
318	-28
319	162
320	81
321	71
322	203
323	-219
324	145
325	-132
326	-145
327	-212
328	131
329	161
330	127
331	-39
332	113
333	-114
334	-206
335	-198
336	-84
337	7
338	109
339	-224
340	122
341	142
342	61
343	191
344	125
345	-188
346	-140
347	-163
348	-198
349	-63
350	-5
351	-69
352	132
353	128
354	-147
355	-71
356	130
357	172
358	-161
359	153
360	-10
361	-70
362	33
363	-143
364	-186
365	63
366	-81
367	103
368	1
369	180
370	-82
371	117
372	165
373	-86
374	135
375	-15
376	114
377	-152
378	201
379	52
380	-208
381	-193
382	-7
383	135
384	-205
385	-68
386	-27
387	55
388	157
389	-74
390	189
391	74
392	-203
393	-228
394	-13
395	-202
396	-229
397	-160
398	-154
399	-97
400	-133
401	-123
402	89
403	112
404	145
405	-162
406	-136
407	23
408	111
409	59
410	-174
411	157
412	137
413	105
414	84
415	210
416	-38
417	228
418	192
419	20
420	-26
421	-221
422	188
423	109
424	62
425	162
426	-168
427	-156
428	-114
429	-42
430	0
431	-155
432	48
433	29
434	-46
435	74
436	178
437	-107
438	-87
439	-94
440	-227
441	-2
442	-158
443	53
444	-208
445	174
446	1
447	228
448	203
449	111
450	95
451	-201
452	159
453	22
454	78
455	-171
456	-185
457	-165
458	187
459	-55
460	171
461	-84
462	201
463	-190
464	-142
465	-200
466	91
467	-6
468	183
469	130
470	-197
471	-211
472	137
473	-101
474	-63
475	-217
476	-63
477	99
478	112
479	-16
480	-109
481	-78
482	-13
483	-201
484	187
485	116
486	101
487	13
488	-171
489	-127
490	-115
491	29
492	9
493	130
494	-174
495	-176
496	-2
497	219
498	147
499	203
500	124
501	106
502	-113
503	-225
504	86
505	-158
506	36
507	-153
508	-74
509	8
510	-29
511	43
512	73
513	-174
514	225
515	71
516	84
517	129
518	-27
519	105
520	-28
521	122
522	-180
523	-32
524	-225
525	-207
526	-146
527	88
528	49
529	5
530	-34
531	73
532	43
533	-61
534	140
535	34
536	204
537	-191
538	208
539	-67
540	-130
541	-31
542	-65
543	179
544	135
545	-208
546	-158
547	219
548	-115
549	-208
550	-72
551	152
552	-197
553	170
554	-32
555	-131
556	77
557	-37
558	-37
559	26
560	112
561	-111
562	-148
563	-24
564	89
565	181
566	60
567	74
568	138
569	-163
570	-184
571	187
572	34
573	214
574	4
575	-46
576	-204
577	37
578	-29
579	-178
580	35
581	-59
582	-155
583	38
584	93
585	-174
586	106
587	-206
588	-100
589	161
590	-130
591	-25
592	-181
593	202
594	116
595	89
596	-196
597	132
598	224
599	119
600	1
601	98
602	154
603	-144
604	22
605	-32
606	-219
607	76
608	37
609	140
610	-193
611	-3
612	-24
613	13
614	-64
615	168
616	-211
617	141
618	127
619	-49
620	1
621	-133
622	-86
623	-229
624	-90
625	85
626	141
627	47
628	-120
629	-110
630	-13
631	34
632	-78
633	-111
634	-153
635	193
636	151
637	56
638	-145
639	-157
640	-135
641	-14
642	-73
643	46
644	-167
