t	S
[/]	[MPa]
0	-208
1	60
2	129
3	-129
4	30
5	-133
6	-21
7	-55
8	40
9	18
10	10
11	116
12	207
13	-73
14	-198
15	19
16	136
17	188
18	-167
19	-170
20	162
21	68
22	-75
23	-184
24	-170
25	-188
26	-24
27	-93
28	68
29	-18
30	132
31	22
32	-151
33	-126
34	194
35	-51
36	214
37	31
38	101
39	-34
40	88
41	193
42	-64
43	25
44	191
45	104
46	-197
47	144
48	-43
49	204
50	96
51	159
52	-100
53	103
54	77
55	48
56	10
57	-51
58	72
59	-13
60	-211
61	-182
62	227
63	-117
64	-19
65	122
66	-123
67	199
68	-218
69	115
70	105
71	52
72	217
73	-7
74	-168
75	162
76	-174
77	203
78	-123
79	-54
80	-53
81	217
82	-217
83	200
84	-30
85	136
86	95
87	-14
88	176
89	-169
90	79
91	64
92	156
93	82
94	216
95	98
96	-138
97	145
98	-169
99	168
100	-95
101	-77
102	-153
103	-112
104	-76
105	215
106	-207
107	-47
108	169
109	-49
110	157
111	103
112	-199
113	-121
114	-9
115	-43
116	-167
117	-28
118	-96
119	158
120	69
121	-69
122	99
123	65
124	-183
125	59
126	196
127	-52
128	216
129	210
130	-106
131	90
132	-168
133	-188
134	-70
135	137
136	28
137	174
138	-170
139	229
140	20
141	195
142	-37
143	-9
144	124
145	53
146	-211
147	-61
148	134
149	146
150	-136
151	-23
152	122
153	-51
154	148
155	18
156	-186
157	-6
158	58
159	33
160	116
161	24
162	60
163	184
164	222
165	-138
166	70
167	206
168	-2
169	26
170	-62
171	145
172	161
173	-145
174	-81
175	194
176	-172
177	-193
178	48
179	14
180	50
181	-213
182	59
183	8
184	-128
185	-225
186	-31
187	-172
188	-77
189	37
190	211
191	-26
192	202
193	-95
194	-78
195	-126
196	-97
197	179
198	193
199	-212
200	176
201	-1
202	142
203	-29
204	-229
205	219
206	168
207	-116
208	62
209	64
210	-145
211	-107
212	-34
213	-30
214	87
215	47
216	176
217	-211
218	196
219	-94
220	214
221	88
222	-202
223	-125
224	126
225	40
226	-187
227	-83
228	-82
229	-134
230	-222
231	-151
232	91
233	-219
234	-111
235	-89
236	192
237	-218
238	-37
239	-148
240	-218
241	-95
242	-47
243	-185
244	57
245	53
246	-174
247	-64
248	-201
249	50
250	103
251	64
252	187
253	-58
254	3
255	170
256	-205
257	202
258	7
259	151
260	-116
261	20
262	101
263	-55
264	-130
265	-121
266	-125
267	-176
268	37
269	116
270	106
271	-203
272	-210
273	114
274	211
275	89
276	-113
277	92
278	-191
279	109
280	216
281	-97
282	-54
283	133
284	178
285	210
286	-158
287	42
288	59
289	29
290	132
291	-122
292	205
293	139
294	101
295	223
296	152
297	-112
298	-208
299	-144
300	118
301	-3
302	-136
303	186
304	104
305	89
306	196
307	-73
308	-42
309	32
310	69
311	126
312	46
313	157
314	-114
315	55
316	-132
317	-108
318	-202
319	-80
320	-10
321	36
322	67
323	-24
324	-152
325	171
326	-46
327	-24
328	-132
329	6
330	62
331	110
332	-101
333	134
334	124
335	-176
336	-188
337	-200
338	-69
339	-211
340	91
341	-43
342	84
343	-147
344	112
345	-34
346	-90
347	-55
348	-208
349	155
350	-127
351	-4
352	49
353	-222
354	132
355	94
356	-203
357	170
358	-106
359	183
360	-119
361	43
362	111
363	-125
364	-26
365	-124
366	-134
367	-129
368	-160
369	-36
370	-107
371	21
372	137
373	177
374	137
375	100
376	-70
377	162
378	-104
379	4
380	101
381	-27
382	76
383	-76
384	195
385	125
386	-170
387	-117
388	-56
389	185
390	139
391	137
392	130
393	35
394	-69
395	-207
396	226
397	168
398	-78
399	-137
400	68
401	-93
402	-126
403	-159
404	117
405	202
406	93
407	11
408	182
409	60
410	82
411	-168
412	-203
413	34
414	25
415	174
416	19
417	159
418	-114
419	-162
420	-43
421	-115
422	163
423	58
424	-143
425	159
426	104
427	56
428	-174
429	203
430	-183
431	89
432	-135
433	116
434	-211
435	230
436	171
437	-56
438	197
439	10
440	-77
441	-61
