t	S
[/]	[MPa]
0	38
1	-196
2	-34
3	-195
4	-130
5	-5
6	-96
7	-79
8	-36
9	-173
10	-122
11	108
12	-61
13	93
14	-146
15	-14
16	-13
17	40
18	-166
19	-66
20	179
21	-180
22	152
23	-44
24	-215
25	-111
26	59
27	144
28	-114
29	-153
30	-115
31	128
32	228
33	99
34	-150
35	-66
36	127
37	-165
38	-107
39	228
40	-77
41	-63
42	-149
43	10
44	12
45	-79
46	177
47	-138
48	14
49	-224
50	-2
51	199
52	51
53	46
54	56
55	201
56	-48
57	218
58	71
59	-191
60	91
61	26
62	123
63	-109
64	79
65	163
66	134
67	191
68	209
69	-27
70	139
71	189
72	187
73	-76
74	-63
75	221
76	115
77	93
78	223
79	83
80	-213
81	-29
82	42
83	136
84	111
85	-138
86	50
87	-137
88	116
89	53
90	-1
91	-106
92	119
93	-4
94	8
95	1
96	159
97	-84
98	56
99	145
100	-144
101	188
102	12
103	-123
104	-58
105	-31
106	-194
107	-160
108	49
109	-134
110	204
111	73
112	105
113	-2
114	134
115	-219
116	154
117	-60
118	52
119	-88
120	42
121	-92
122	-93
123	-216
124	200
125	77
126	-57
127	-3
128	-213
129	-21
130	21
131	-100
132	97
133	-145
134	60
135	-157
136	-180
137	45
138	-172
139	192
140	-199
141	-98
142	-87
143	-204
144	-169
145	-85
146	-109
147	145
148	-189
149	-192
150	149
151	108
152	135
153	-165
154	218
155	-19
156	-170
157	-112
158	71
159	33
160	209
161	32
162	-93
163	180
164	-10
165	129
166	-212
167	184
168	-177
169	213
170	-49
171	-180
172	-115
173	178
174	213
175	-112
176	147
177	-230
178	-146
179	175
180	142
181	103
182	-108
183	185
184	-96
185	-59
186	40
187	58
188	16
189	55
190	116
191	49
192	-176
193	182
194	65
195	-199
196	-26
197	66
198	-141
199	-99
200	129
201	154
202	13
203	199
204	-110
205	-125
206	89
207	97
208	14
209	79
210	12
211	83
212	230
213	-124
214	-152
215	223
216	73
217	56
218	40
219	84
220	-119
221	3
222	221
223	-159
224	-183
225	157
226	-95
227	214
228	-34
