t	S
[/]	[MPa]
0	76
1	-19
2	-191
3	-124
4	222
5	205
6	174
7	218
8	-95
9	113
10	-76
11	-15
12	197
13	55
14	204
15	63
16	-27
17	118
18	175
19	-81
20	72
21	127
22	-43
23	-93
24	-73
25	219
26	16
27	-173
28	-187
29	157
30	-50
31	-203
32	-223
33	190
34	-120
35	-41
36	-25
37	-199
38	230
39	-174
40	209
41	29
42	-60
43	-53
44	116
45	-201
46	-23
47	-27
48	216
49	229
50	25
51	83
52	133
53	224
54	-93
55	-201
56	-17
57	-46
58	95
59	113
60	-44
61	-88
62	-156
63	125
64	-132
65	-95
66	196
67	-201
68	12
69	32
70	-184
71	157
72	189
73	169
74	-175
75	-63
76	91
77	-140
78	188
79	41
80	8
81	76
82	138
83	0
84	32
85	38
86	51
87	95
88	-6
89	-136
90	-36
91	-130
92	59
93	-46
94	-161
95	127
96	-121
97	-49
98	-141
99	211
100	86
101	-97
102	-67
103	56
104	41
105	57
106	-35
107	-152
108	171
109	-197
110	76
111	-132
112	-94
113	-140
114	118
115	43
116	-149
117	117
118	-65
119	-227
120	63
121	129
122	-13
123	-139
124	-67
125	-165
126	-138
127	-26
128	186
129	-105
130	210
131	-181
132	-213
133	-220
134	-44
135	172
136	216
137	88
138	39
139	-65
140	147
141	-5
142	-93
143	-228
144	197
145	160
146	-220
147	207
148	-208
149	-225
150	-123
151	-166
152	-202
153	171
154	-103
155	-173
156	149
157	80
158	209
159	-94
160	56
161	-69
162	147
163	-8
164	-169
165	110
166	-35
167	-170
168	202
169	-19
170	203
171	-211
172	-190
173	140
174	-114
175	-78
176	196
177	114
178	-202
179	177
180	0
181	169
182	46
183	62
184	-224
185	-107
186	-10
187	-48
188	137
189	205
190	-161
191	18
192	-32
193	74
194	152
195	69
196	-16
197	-116
198	-156
199	-119
200	18
201	-56
202	-19
203	94
204	-175
205	-40
206	218
207	214
208	81
209	3
210	-194
211	108
212	140
213	-93
214	145
215	118
216	-116
217	-60
218	-107
219	-56
220	124
221	-7
222	-69
223	-83
224	51
225	-98
226	99
227	88
228	16
229	-227
230	30
231	181
232	133
233	-158
234	-107
235	225
236	-158
237	225
238	-224
239	-16
240	57
241	-230
242	10
243	-135
244	-222
245	-7
246	230
247	-219
248	-230
249	30
250	149
251	-121
252	-160
253	-181
254	-153
255	-108
256	167
257	211
258	-121
259	82
260	-149
261	-30
262	-23
263	201
264	168
265	227
266	-186
267	111
268	39
269	-52
270	206
271	-26
272	-158
273	-79
274	103
275	101
276	173
277	45
278	-16
279	142
280	-213
281	161
282	-227
283	-163
284	226
285	-64
286	-91
287	-115
288	-66
289	109
290	-19
291	-189
292	-173
293	205
294	15
295	15
296	-179
297	180
298	-221
299	-86
300	4
301	99
302	101
303	203
304	-94
305	-171
306	-229
307	-50
308	-11
309	-176
310	-44
311	-154
312	-81
313	-170
314	73
315	56
316	-147
317	-89
318	49
319	-11
320	42
321	-28
322	209
323	-25
324	-142
325	-115
326	209
327	-164
328	211
329	41
330	-27
331	7
332	-197
333	-230
334	-54
335	-33
336	-30
337	41
338	-27
339	55
340	-141
341	-19
342	-188
343	-107
344	-217
345	206
346	76
347	-184
348	-163
349	-111
350	-57
351	2
352	-34
353	-142
354	-180
355	-203
356	-131
357	-148
358	116
359	-123
360	-169
361	-191
362	-149
363	130
364	47
365	-183
366	-136
367	226
368	-25
369	5
370	48
371	-51
372	-131
373	-125
374	205
375	-176
376	-91
377	23
378	-14
379	157
380	87
381	-131
382	96
383	-81
384	-139
385	-141
386	-217
387	127
388	7
389	20
390	-205
391	215
392	-185
393	121
394	-50
395	-192
396	-22
397	95
398	-15
399	-106
400	-67
401	78
402	211
403	13
404	-98
405	-169
406	55
407	-68
408	-112
409	48
410	197
411	62
412	112
413	209
414	37
415	-42
416	225
417	171
418	163
419	-123
420	-56
421	217
422	148
423	107
424	-220
425	115
426	-7
427	74
428	-4
429	-204
430	192
431	132
432	110
433	147
434	-150
435	119
436	-121
437	-135
438	-185
439	132
440	-61
441	198
442	-90
443	-19
444	109
445	-155
446	-197
447	-168
448	200
449	83
450	116
451	92
452	14
453	-210
454	-151
455	85
456	165
457	-145
458	33
459	-148
460	69
461	-82
462	-47
463	-221
464	157
465	-22
466	-74
467	-20
468	-197
469	-53
470	148
471	-208
472	150
473	141
474	-98
475	216
476	-192
477	-65
478	91
479	-137
480	189
481	-140
482	15
483	-196
484	73
485	167
486	-171
487	227
488	-132
489	164
490	-169
491	-86
492	107
493	-94
494	-149
495	-183
496	38
497	-127
498	140
499	165
500	-93
501	-39
502	-21
503	-190
504	142
505	-161
506	-225
507	164
508	17
509	170
510	92
511	66
512	-29
513	-86
514	-52
515	-21
516	185
517	83
518	-193
519	202
520	127
521	205
522	223
523	-53
524	179
525	-213
526	-29
527	-196
528	191
529	25
530	144
531	19
532	-40
533	136
534	83
535	199
536	175
537	124
538	-178
539	196
540	191
541	-226
542	-189
543	-176
544	-31
545	-21
546	230
547	189
548	-55
549	-178
550	-174
551	-162
552	155
553	-39
554	-229
555	-26
556	-174
557	194
558	-100
559	113
560	-186
561	-95
562	31
563	88
564	-167
565	213
566	130
567	-66
568	186
569	-56
570	81
571	-223
572	37
573	-21
574	113
575	22
576	-87
577	-195
578	199
579	-196
580	-59
581	182
582	71
583	131
584	169
585	-102
586	-144
587	-41
588	32
589	-123
590	-132
591	91
592	118
593	13
594	-21
595	-137
596	85
597	-7
598	-100
599	-184
600	11
601	-57
602	-144
603	-37
604	-216
605	135
606	36
607	-91
608	-54
609	15
610	221
611	59
612	56
613	-207
614	-163
615	92
616	21
617	-143
618	-180
619	214
620	18
621	-41
622	-132
623	-156
624	129
625	-88
626	-78
627	99
628	76
629	11
630	-112
631	-80
632	179
633	83
634	-132
635	191
636	78
637	-51
638	-2
639	214
640	-137
641	177
642	-12
643	-60
644	-204
645	-51
646	62
647	-13
648	167
649	-151
650	-229
651	180
652	-39
653	77
654	72
655	-176
656	-99
657	-2
658	164
659	100
660	120
661	-26
662	-25
663	134
664	45
665	182
666	-145
667	-199
668	-215
669	-111
670	-130
671	-183
672	-50
673	20
674	-67
675	112
676	204
677	12
678	-181
679	-139
680	-88
681	199
682	3
683	14
684	-110
685	-138
686	149
687	174
688	81
689	-68
690	112
691	-37
692	99
693	-154
694	161
695	157
696	198
697	-221
698	205
699	-99
700	-37
701	-64
702	97
703	109
704	-212
705	-55
706	93
707	79
708	-30
709	-9
710	205
711	-47
712	166
713	-223
714	-3
715	-144
716	122
717	-184
718	-152
719	-164
720	-104
721	-62
722	-145
723	-58
724	-78
725	-114
726	90
727	-40
728	191
729	59
730	-53
731	-140
732	-61
733	-78
734	133
735	130
736	180
737	-17
738	-79
739	-177
740	187
741	129
742	147
743	-131
744	7
745	174
746	88
747	24
748	221
749	-225
750	125
751	-73
752	181
753	-229
754	94
755	-85
756	186
757	6
758	-131
759	-171
760	-57
761	139
762	-50
763	-10
764	79
765	156
766	206
767	26
768	229
769	-82
770	55
771	68
772	-108
773	-175
774	229
775	36
776	-185
777	104
778	-170
779	-171
780	-115
781	144
782	-84
783	-68
784	119
785	-77
786	222
787	-208
788	-182
789	-205
790	10
791	112
792	174
793	93
794	-1
795	-95
796	-105
797	-46
798	133
799	33
800	171
801	226
802	-193
803	38
804	-143
805	-43
806	-79
807	-94
808	182
809	28
810	-72
811	201
812	37
813	170
814	92
815	-105
816	-28
817	-102
818	-69
819	35
820	193
821	169
822	-4
823	-128
824	122
825	217
826	-160
827	137
828	-102
829	127
830	-138
831	221
832	24
833	198
834	50
835	175
836	-210
837	-46
838	-21
839	74
840	95
841	85
842	20
843	103
844	100
845	126
846	66
847	118
848	-174
849	64
850	26
851	209
852	38
853	-213
854	109
855	-16
856	-103
857	-32
858	-84
859	-13
860	109
861	162
862	-177
863	219
864	-56
865	-73
866	120
867	-56
868	115
869	-105
870	-17
871	-101
872	43
873	208
874	-32
875	-43
876	163
877	-140
878	60
879	190
880	23
881	220
882	-87
883	-131
884	30
885	-48
886	74
887	137
888	86
889	176
890	99
891	25
892	215
893	9
894	168
895	217
896	-2
897	-182
898	-206
899	168
900	-42
901	95
902	200
903	53
904	-203
905	37
906	7
907	7
908	203
909	-3
910	86
911	120
912	214
913	-204
914	-145
915	154
916	-134
917	-22
918	29
919	-85
920	-87
921	3
922	-59
923	-23
924	186
925	-198
926	57
927	214
928	224
929	-227
930	57
931	-121
932	-101
933	140
934	120
935	195
936	-46
937	-58
938	-155
939	-185
940	-54
941	-86
942	-193
943	215
944	-157
945	97
946	44
947	15
948	-146
949	-44
950	207
951	67
952	117
953	-96
954	108
955	54
956	-124
957	44
958	-155
959	206
960	214
961	74
962	-83
963	-178
964	63
965	24
966	27
967	-150
968	-202
969	161
970	-155
971	-224
972	90
973	-12
974	12
975	14
976	-137
977	-13
978	19
979	135
980	-24
981	52
982	156
983	-196
984	189
985	-199
986	46
987	63
988	-189
989	122
990	222
991	-168
992	60
993	179
994	-125
995	66
996	189
997	-53
998	54
999	-106
1000	-109
1001	204
1002	108
1003	-183
1004	-25
1005	36
1006	196
1007	-65
1008	-133
1009	65
1010	86
1011	-43
1012	-65
1013	41
1014	-150
1015	108
1016	148
1017	-123
1018	-173
1019	-92
1020	-147
1021	-123
1022	214
1023	155
1024	179
1025	-215
1026	223
1027	-189
1028	91
1029	156
1030	83
1031	-109
1032	11
1033	-164
1034	210
1035	-166
1036	-165
1037	-21
1038	-101
1039	38
1040	-163
1041	-159
1042	-31
1043	55
